simulation,tracer sample,redshift,mass cut,bin index,bin_center_radius,abundance_radius,error_radius,bin_center_core density,abundance_core density,error_core density,bin_center_compensation,abundance_compensation,error_compensation,bin_center_ellipticity,abundance_ellipticity,error_ellipticity
midres,CDM subsample,0.29,N/A,37,37.5,7.761926530517341e-07,3.871297090186287e-08,0.75,0.03504655381801278,0.0014796666619596834,1.125,1.3728753417195165,0.009260976485802163,0.375,0.02317695448570898,0.0012032875219436536
midres,CDM subsample,0.29,N/A,38,38.5,4.598973649789777e-07,3.019374123848773e-08,0.77,0.03065771740524725,0.0014022513551324215,1.1549999999999998,1.2809538326727992,0.009064058477883037,0.385,0.018343320455859236,0.0010846632769149676
midres,CDM subsample,0.29,N/A,39,39.5,3.3557781865768997e-07,2.6124697750903873e-08,0.79,0.025860733366318302,0.001304501435618727,1.185,1.2235482855300825,0.008972938673020943,0.395,0.016845668554141185,0.001052854284633824
midres,CDM subsample,0.29,N/A,40,40.5,1.9393231361322431e-07,2.0109844126422525e-08,0.81,0.02071307555062445,0.0011821576623492582,1.2149999999999999,1.143807067784157,0.008784751782342306,0.405,0.013358921690630752,0.0009493772247269929
midres,CDM subsample,0.29,N/A,41,41.5,1.1752303353834713e-07,1.5846802609563326e-08,0.8300000000000001,0.016385044804613978,0.0010643230317058073,1.245,1.0675167798651604,0.008590867063947192,0.41500000000000004,0.010785092782783884,0.0008634984979618766
midres,CDM subsample,0.29,N/A,42,42.5,6.564813483522129e-08,1.1985654769130463e-08,0.85,0.014868234953096329,0.001026005686934196,1.275,0.9723825659324997,0.008297335330889897,0.425,0.008991742090682065,0.0007978880875157585
midres,CDM subsample,0.29,N/A,43,43.5,2.9116878626915795e-08,8.075569143908185e-09,0.87,0.01195705953791024,0.000930855822553959,1.305,0.9067799151386178,0.008106271957506293,0.435,0.008406175190288412,0.0007804937723680749
midres,CDM subsample,0.29,N/A,44,44.5,2.74949835309868e-08,7.937118071489777e-09,0.89,0.010601009873840727,0.0008865009805005584,1.335,0.8384435082037666,0.007883925360174062,0.445,0.006597831320082691,0.0006993687211927214
midres,CDM subsample,0.29,N/A,45,45.5,1.6399161525504298e-08,6.198300443780427e-09,0.91,0.009626453297083153,0.0008542095995756945,1.3649999999999998,0.7720870337329839,0.007650052632989662,0.455,0.007428286796174402,0.000750370280881916
midres,CDM subsample,0.29,N/A,46,46.5,7.182678281971271e-09,4.146921239598592e-09,0.93,0.0070492925718797905,0.0007389666512718036,1.395,0.7031475678566247,0.007380322014943062,0.465,0.004725349965765573,0.0006050190662076406
midres,CDM subsample,0.29,N/A,47,47.5,2.445714827194519e-09,2.445714827194519e-09,0.95,0.006013930328367288,0.0006898451198644049,1.4249999999999998,0.6480801235437869,0.007161215633161123,0.475,0.005539146355075133,0.0006620546194876127
midres,CDM subsample,0.29,N/A,48,48.5,2.497203560398614e-09,2.497203560398614e-09,0.97,0.006140539387911828,0.000704368175019441,1.455,0.5961978966237024,0.006940514795111258,0.485,0.004928590824508178,0.0006310413916359263
midres,CDM subsample,0.29,N/A,49,49.5,,0.0,0.99,0.005442523651738454,0.000669928350982769,1.4849999999999999,0.5523336881718813,0.006748837342660424,0.495,0.0036283491011589696,0.0005469942080439805
midres,CDM subsample,0.29,N/A,50,50.5,,0.0,1.01,0.004795318130250731,0.0006351554025937741,1.5150000000000001,0.48491602987307403,0.006387112338906902,0.505,0.0028603652005004363,0.0004905485848766935
midres,CDM subsample,0.29,N/A,51,51.5,,0.0,1.03,0.0039465376586986225,0.0005818852324374926,1.545,0.46672097528957607,0.006327874677696092,0.515,0.0026596232047751585,0.0004776824289710613
midres,CDM subsample,0.29,N/A,52,52.5,,0.0,1.05,0.002711266373799919,0.00048695781594137316,1.575,0.4185845440324679,0.0060505776819045655,0.525,0.002711266373799919,0.00048695781594137316
midres,CDM subsample,0.29,N/A,53,53.5,,0.0,1.07,0.0031194139999633475,0.0005272772028657448,1.605,0.3950960646239291,0.005934086029802273,0.535,0.0027629095428246793,0.0004962332029116851
midres,CDM subsample,0.29,N/A,54,54.5,2.8061359596231847e-09,2.8061359596231847e-09,1.09,0.003086928780738095,0.0005294039183322732,1.6349999999999998,0.3562678981063613,0.005687379289779395,0.545,0.0019974245051834734,0.00042585233537136723
midres,CDM subsample,0.29,N/A,55,55.5,,0.0,1.11,0.0017567007011809615,0.0004030147805523607,1.665,0.3270237042145821,0.0054987212412789385,0.555,0.0018491586328220646,0.000413484440417071
midres,CDM subsample,0.29,N/A,56,56.5,,0.0,1.1300000000000001,0.0020707244870250686,0.0004414799440088486,1.6949999999999998,0.30081979366055084,0.005321119640019087,0.5650000000000001,0.001505981445109141,0.00037649536127728523
midres,CDM subsample,0.29,N/A,57,57.5,,0.0,1.15,0.002011584728948349,0.0004389637755820492,1.725,0.27874816958283954,0.0051673220528494004,0.575,0.0015326359839606468,0.0003831589959901617
midres,CDM subsample,0.29,N/A,58,58.5,,0.0,1.17,0.0018516574958393915,0.00042479936328492066,1.755,0.249096661019236,0.004927055806916019,0.585,0.0014618348651363616,0.00037744413917189954
midres,CDM subsample,0.29,N/A,59,59.5,,0.0,1.19,0.0007929725308318042,0.00028035812692291367,1.785,0.23481899069256973,0.004824481958418674,0.595,0.0007929725308318042,0.00028035812692291367
midres,CDM subsample,0.29,N/A,60,60.5,,0.0,,,,1.815,0.21618913394405526,0.00466788570335843,0.605,0.001713387075547291,0.0004155574052970369
midres,CDM subsample,0.29,N/A,61,61.5,,0.0,,,,1.8449999999999998,0.18912894632941993,0.004401920093440351,0.615,0.00122944060452494,0.0003549089319875651
midres,CDM subsample,0.29,N/A,62,62.5,,0.0,,,,1.875,0.18522822115937232,0.004391563652905245,0.625,0.0011453122162749273,0.0003453246262903917
midres,CDM subsample,0.29,N/A,63,63.5,,0.0,,,,1.9049999999999998,0.17264144814109564,0.0042735126423210186,0.635,0.0008462816085347827,0.000299205732094202
midres,CDM subsample,0.29,N/A,64,64.5,,0.0,,,,1.935,0.15612646245958076,0.004095846878467666,0.645,0.0005372555487253295,0.00024026798564775746
midres,CDM subsample,0.29,N/A,65,65.5,,0.0,,,,1.9649999999999999,0.14458004941085126,0.003971919424560771,0.655,0.0010911701842328397,0.00034505830970413243
midres,CDM subsample,0.29,N/A,66,66.5,,0.0,,,,1.9949999999999999,0.12906211007325083,0.003781253539741958,0.665,0.0008862634168120164,0.0003133414359726683
midres,CDM subsample,0.29,N/A,67,67.5,,0.0,,,,2.025,0.12672983792374365,0.0037749996997453517,0.675,0.0012369371935769217,0.00037295059639362306
midres,CDM subsample,0.29,N/A,68,68.5,,0.0,,,,2.0549999999999997,0.11160422007986437,0.003568709438276155,0.685,0.0004564589778317528,0.0002282294889158764
midres,CDM subsample,0.29,N/A,69,69.5,,0.0,,,,2.085,0.10686554284467145,0.003517522188743926,0.6950000000000001,0.0005789032656807879,0.0002588934108917726
midres,CDM subsample,0.29,N/A,70,70.5,,0.0,,,,2.115,0.09982957754221894,0.003424126260772985,,,
midres,CDM subsample,0.29,N/A,71,71.5,,0.0,,,,2.145,0.0874285533415622,0.003227046789265193,,,
midres,CDM subsample,0.29,N/A,72,72.5,,0.0,,,,2.175,0.07753971942766091,0.0030602486228789253,,,
midres,CDM subsample,0.29,N/A,73,73.5,,0.0,,,,2.205,0.07860923279907693,0.0031024589487117387,,,
midres,CDM subsample,0.29,N/A,74,74.5,,0.0,,,,2.235,0.07446611791634743,0.0030400665336829283,,,
midres,CDM subsample,0.29,N/A,75,75.5,,0.0,,,,2.2649999999999997,0.06867375344218425,0.0029389653345690174,,,
midres,CDM subsample,0.29,N/A,76,76.5,,0.0,,,,2.295,0.07200473784428024,0.003029262088370968,,,
midres,CDM subsample,0.29,N/A,77,77.5,,0.0,,,,2.325,0.05990607606872247,0.0027810697636104025,,,
midres,CDM subsample,0.29,N/A,78,78.5,,0.0,,,,2.355,0.05335572314596814,0.0026415019088362013,,,
midres,CDM subsample,0.29,N/A,79,79.5,,0.0,,,,2.385,0.04992978194921343,0.002571514599517793,,,
midres,CDM subsample,0.29,N/A,80,80.5,,0.0,,,,2.415,0.04800982219756708,0.0025373979476641167,,,
midres,CDM subsample,0.29,N/A,81,81.5,,0.0,,,,2.445,0.04317535521337756,0.00242115369466949,,,
midres,CDM subsample,0.29,N/A,82,82.5,,0.0,,,,2.4749999999999996,0.04343023924114555,0.0024431418352267743,,,
midres,CDM subsample,0.29,N/A,83,83.5,,0.0,,,,2.505,0.03964446176989437,0.002348335243876017,,,
midres,CDM subsample,0.29,N/A,84,84.5,,0.0,,,,2.535,0.03294001229440626,0.0021533559675277407,,,
midres,CDM subsample,0.29,N/A,85,85.5,,0.0,,,,2.565,0.03176304781324471,0.002127011004530122,,,
midres,CDM subsample,0.29,N/A,86,86.5,,0.0,,,,2.5949999999999998,0.03717808397179308,0.0023146064073581328,,,
midres,CDM subsample,0.29,N/A,87,87.5,,0.0,,,,2.625,0.02929916887816063,0.0020666040316511284,,,
midres,CDM subsample,0.29,N/A,88,88.5,,0.0,,,,2.655,0.029486583604459722,0.0020850163220737543,,,
midres,CDM subsample,0.29,N/A,89,89.5,,0.0,,,,2.6849999999999996,0.028626974726499624,0.0020659739455536467,,,
midres,CDM subsample,0.29,N/A,90,90.5,,0.0,,,,2.715,0.02758994657430846,0.002039507537222906,,,
midres,CDM subsample,0.29,N/A,91,91.5,,0.0,,,,2.745,0.024388903049112814,0.0019281120817055478,,,
midres,CDM subsample,0.29,N/A,92,92.5,,0.0,,,,2.775,0.021419420830188753,0.0018167715628322671,,,
midres,CDM subsample,0.29,N/A,93,93.5,,0.0,,,,2.8049999999999997,0.024766231364729205,0.001964089905606093,,,
midres,CDM subsample,0.29,N/A,94,94.5,,0.0,,,,2.835,0.019993403001634092,0.0017741276298879679,,,
midres,CDM subsample,0.29,N/A,95,95.5,,0.0,,,,2.865,0.019568596288688775,0.0017644409066576482,,,
midres,CDM subsample,0.29,N/A,96,96.5,,0.0,,,,2.8949999999999996,0.01752286043183696,0.0016783856313875097,,,
midres,CDM subsample,0.29,N/A,97,97.5,,0.0,,,,2.925,0.017217166189383685,0.0016722790109603867,,,
midres,CDM subsample,0.29,N/A,98,98.5,,0.0,,,,2.955,0.013783728403576464,0.0015039280659071895,,,
midres,CDM subsample,0.29,N/A,99,99.5,,0.0,,,,2.985,0.01475245429996006,0.0015637570282848376,,,
midres,CDM subsample,0.47,N/A,0,0.5,,0.0,0.01,1.567150027973628e-06,1.1081424119168401e-06,0.015,7.83575013986814e-07,7.83575013986814e-07,0.005,2.350725041960442e-06,1.3571917357666553e-06
midres,CDM subsample,0.47,N/A,1,1.5,,0.0,0.03,,0.0,0.045,,0.0,0.015,0.00015279712772742874,1.8952151183665004e-05
midres,CDM subsample,0.47,N/A,2,2.5,,0.0,0.05,3.917875069934071e-06,3.917875069934071e-06,0.075,,0.0,0.025,0.0013869277747566612,7.371437955052093e-05
midres,CDM subsample,0.47,N/A,3,3.5,3.604211324286659e-10,2.5485622682324434e-10,0.07,5.485025097907698e-06,5.485025097907698e-06,0.105,5.485025097907698e-06,5.485025097907698e-06,0.035,0.007892951115889175,0.0002080697838880281
midres,CDM subsample,0.47,N/A,4,4.5,3.96205802005512e-08,3.0298614943623015e-09,0.09,0.00010578262688821987,2.731295681707656e-05,0.135,7.052175125881327e-06,7.052175125881327e-06,0.045,0.024365265059919976,0.0004145215509368276
midres,CDM subsample,0.47,N/A,5,5.5,3.647461860178099e-07,1.0163255129384112e-08,0.11,0.0026288941719257624,0.0001505300423932127,0.16499999999999998,,0.0,0.055,0.062360817488140624,0.0007331494818865309
midres,CDM subsample,0.47,N/A,6,6.5,1.238304033558488e-06,2.0357592909315457e-08,0.13,0.01678731109965349,0.00041352572820352497,0.195,,0.0,0.065,0.1306211712565878,0.0011535030642467368
midres,CDM subsample,0.47,N/A,7,7.5,2.9340854616353608e-06,3.366069780160804e-08,0.15000000000000002,0.06453915602702397,0.0008709586966662586,0.22499999999999998,,0.0,0.07500000000000001,0.23667099722457743,0.0016678555691089754
midres,CDM subsample,0.47,N/A,8,8.5,5.84224634610246e-06,5.056563891745152e-08,0.16999999999999998,0.17351641824726813,0.0015203201003524771,0.255,,0.0,0.08499999999999999,0.374327104956739,0.0022330085603364906
midres,CDM subsample,0.47,N/A,9,9.5,9.622420416114115e-06,6.860567948091403e-08,0.19,0.3502533298020217,0.002283537912576096,0.28500000000000003,1.4887925265749483e-05,1.4887925265749483e-05,0.095,0.537171231513506,0.002827961306256447
midres,CDM subsample,0.47,N/A,10,10.5,1.4254295366421308e-05,8.778567033922666e-08,0.21000000000000002,0.5810616187719503,0.003092153406153238,0.31499999999999995,,0.0,0.10500000000000001,0.7144958243287508,0.0034288602459680894
midres,CDM subsample,0.47,N/A,11,11.5,1.9326810895489148e-05,1.0697569636914805e-07,0.22999999999999998,0.8143522733861883,0.003830984228915836,0.345,,0.0,0.11499999999999999,0.8647784598362959,0.003947813604581603
midres,CDM subsample,0.47,N/A,12,12.5,2.4326495611439794e-05,1.2512695764342783e-07,0.25,1.0166298125218411,0.004462638568062098,0.375,7.835750139868133e-05,3.9178750699340666e-05,0.125,0.9862075126038032,0.004395359955346165
midres,CDM subsample,0.47,N/A,13,13.5,2.8651240268184564e-05,1.4112199294519e-07,0.27,1.1776568286211735,0.004991505442336967,0.405,0.00021156525377644,6.6902807568509e-05,0.135,1.0543354421948867,0.0047229307150693615
midres,CDM subsample,0.47,N/A,14,14.5,3.250712852037284e-05,1.557863523561749e-07,0.29000000000000004,1.2557557502652428,0.005341852305873426,0.43499999999999994,0.001022565393252793,0.00015243504871680335,0.14500000000000002,1.0866688815720418,0.004969216330391407
midres,CDM subsample,0.47,N/A,15,15.5,3.513925830613279e-05,1.6746276119385752e-07,0.31,1.2645074995964578,0.005542195497468892,0.46499999999999997,0.0018946843838201146,0.000214530761475192,0.155,1.0845367739589804,0.005132669232723629
midres,CDM subsample,0.47,N/A,16,16.5,3.6922905257422446e-05,1.7711119302763404e-07,0.33,1.2296501650992544,0.005638817588417423,0.495,0.005818044478852089,0.0003878696319234726,0.165,1.0331036936159,0.005168555887167318
midres,CDM subsample,0.47,N/A,17,17.5,3.8235275833695026e-05,1.856125091063555e-07,0.35,1.1603844845878653,0.0056412489845720955,0.525,0.013164060234978464,0.0006008543949212052,0.175,0.9775960232000906,0.00517790436512073
midres,CDM subsample,0.47,N/A,18,18.5,3.820834722622928e-05,1.9077483805592348e-07,0.37,1.0575802263278062,0.005537296931136034,0.5549999999999999,0.026585916649558682,0.0008779443150847439,0.185,0.8931940241435126,0.00508878445589554
midres,CDM subsample,0.47,N/A,19,19.5,3.699851646213266e-05,1.927372083687744e-07,0.39,0.9496035894004231,0.005386960199222585,0.585,0.052134379980598625,0.001262218960155949,0.195,0.7948506584380836,0.004928506824213488
midres,CDM subsample,0.47,N/A,20,20.5,3.6022753479181854e-05,1.949941071799682e-07,0.41000000000000003,0.8424230646872534,0.0052023233513979455,0.615,0.09384172725007475,0.0017363217853967872,0.20500000000000002,0.7018692965533683,0.004748542618363301
midres,CDM subsample,0.47,N/A,21,21.5,3.378366293833536e-05,1.9338763446847905e-07,0.43,0.7291996094662124,0.0049567581694114,0.645,0.1707261076224615,0.0023984158570256233,0.215,0.606217511020982,0.004519482987148491
midres,CDM subsample,0.47,N/A,22,22.5,3.091100353541249e-05,1.8923606769687997e-07,0.45,0.6229891506203558,0.004686911878678116,0.6749999999999999,0.27023935082377215,0.003086887775668012,0.225,0.5235534813454292,0.004296621252922351
midres,CDM subsample,0.47,N/A,23,23.5,2.771108174424439e-05,1.8311198657124374e-07,0.47,0.537910142751697,0.004450861550152354,0.705,0.4110007663363633,0.0038905458187558366,0.235,0.43781156901493734,0.004015437173805618
midres,CDM subsample,0.47,N/A,24,24.5,2.445619573038091e-05,1.7564411222737717e-07,0.49,0.45571234020946483,0.004182960119858441,0.735,0.570859472089841,0.004681693040187258,0.245,0.36870887210645303,0.00376253131831164
midres,CDM subsample,0.47,N/A,25,25.5,2.161136598775485e-05,1.6844856000200452e-07,0.51,0.3759255979852716,0.0038759335895581118,0.765,0.7509720248048499,0.005478192097475997,0.255,0.30403337402699543,0.0034856679016493685
midres,CDM subsample,0.47,N/A,26,26.5,1.7971189783325128e-05,1.5659123729320034e-07,0.53,0.31612236934278404,0.003623312885868922,0.7949999999999999,0.9455431036779469,0.006266411204712631,0.265,0.24336272784402452,0.0031791078154625833
midres,CDM subsample,0.47,N/A,27,27.5,1.4916929618391411e-05,1.4533230802889131e-07,0.55,0.26896604142604363,0.003404633435772704,0.825,1.1310709433146153,0.0069817863876325045,0.275,0.20203698160635997,0.0029507816232047976
midres,CDM subsample,0.47,N/A,28,28.5,1.2294119293341406e-05,1.343158438376276e-07,0.5700000000000001,0.22072837999000264,0.0031398348485172554,0.855,1.319859238584486,0.007677883635225557,0.28500000000000003,0.1648093326918474,0.0027131175950634405
midres,CDM subsample,0.47,N/A,29,29.5,9.6800620529361e-06,1.2125682210523254e-07,0.59,0.18344431367448083,0.002912181391765231,0.885,1.4464269762937256,0.008177387006411987,0.295,0.12963151601392245,0.0024480573934143627
midres,CDM subsample,0.47,N/A,30,30.5,7.3165232439353165e-06,1.0719101947131884e-07,0.61,0.15271485235095997,0.002701754262804216,0.9149999999999999,1.544403628892603,0.008591828780984826,0.305,0.10754567066969013,0.0022672618120439117
midres,CDM subsample,0.47,N/A,31,31.5,5.747996219972364e-06,9.655385481994795e-08,0.63,0.1290407004533764,0.0025239103244262115,0.945,1.633001672149078,0.008978501902320137,0.315,0.08278548380272081,0.0020215647671057166
midres,CDM subsample,0.47,N/A,32,32.5,3.900657705709237e-06,8.079169219491086e-08,0.65,0.10879155494192916,0.0023539355071969382,0.975,1.6590712128644196,0.009192412016095023,0.325,0.06743446570370516,0.0018532667256639865
midres,CDM subsample,0.47,N/A,33,33.5,2.949532081596589e-06,7.132718247119569e-08,0.67,0.08856670025591554,0.0021563185704459946,1.005,1.6829773029661435,0.00939976119742674,0.335,0.05255202546305361,0.0016610106633750399
midres,CDM subsample,0.47,N/A,34,34.5,2.0890008835565474e-06,6.091650282067571e-08,0.6900000000000001,0.07585554637902145,0.0020251561041631874,1.0350000000000001,1.6398963486971485,0.009416142761308538,0.34500000000000003,0.044605007671199355,0.0015529470358576609
midres,CDM subsample,0.47,N/A,35,35.5,1.327019120869144e-06,4.925029886433512e-08,0.71,0.06292185719815543,0.0018709846751169836,1.065,1.604145738684,0.00944694473856285,0.355,0.032490154379949406,0.0013444521543223072
midres,CDM subsample,0.47,N/A,36,36.5,9.565834298322814e-07,4.239981507887009e-08,0.73,0.050565662802597035,0.001700707283884918,1.095,1.5310413241790977,0.009358261487668877,0.365,0.02888649289062387,0.0012854320624476588
midres,CDM subsample,0.47,N/A,37,37.5,5.560783186042273e-07,3.2767229162988556e-08,0.75,0.04395855828466022,0.0016072840738978625,1.125,1.4538059022004342,0.009243237988460065,0.375,0.02115652537764396,0.0011150467928084814
midres,CDM subsample,0.47,N/A,38,38.5,3.211352289939413e-07,2.5230766455501186e-08,0.77,0.03457211319211219,0.001444270748166995,1.1549999999999998,1.3550699654129974,0.009042041830627815,0.385,0.019246953068558094,0.0010776224881804475
midres,CDM subsample,0.47,N/A,39,39.5,2.0541430111773752e-07,2.0439486901314218e-08,0.79,0.02977506695648492,0.0013576261937823652,1.185,1.273704319535621,0.008879492526018586,0.395,0.016280338065604024,0.001003888651230699
midres,CDM subsample,0.47,N/A,40,40.5,1.146911532121219e-07,1.546495194427264e-08,0.81,0.02602252621450207,0.0012851609660826753,1.2149999999999999,1.1694904098254026,0.008615512788171527,0.405,0.012503506498187579,0.0008908379525005236
midres,CDM subsample,0.47,N/A,41,41.5,8.547129711879791e-08,1.3514198673219432e-08,0.8300000000000001,0.01951101784827176,0.0011264691406863295,1.245,1.096454166346706,0.008444512381699411,0.41500000000000004,0.012291941244411209,0.0008941071617533976
midres,CDM subsample,0.47,N/A,42,42.5,3.9388880901132774e-08,9.284048262846757e-09,0.85,0.017317007809108574,0.001073955233741016,1.275,0.9974596498046538,0.0081507471448323,0.425,0.009923977552142992,0.0008130039189229946
midres,CDM subsample,0.47,N/A,43,43.5,2.2397598943781382e-08,7.082742678133076e-09,0.87,0.014452257557972786,0.0009925851242474223,1.305,0.9254216808937831,0.007942729107168046,0.435,0.007430641857636952,0.0007117264087309196
midres,CDM subsample,0.47,N/A,44,44.5,1.1456243137911166e-08,5.123387684626973e-09,0.89,0.011158108199172222,0.0008821259071995985,1.335,0.8296750827846995,0.007606577886880557,0.445,0.008019890268155035,0.000747858623661427
midres,CDM subsample,0.47,N/A,45,45.5,4.685474721572657e-09,3.3131309487021764e-09,0.91,0.008699249805281603,0.0007875930711314039,1.3649999999999998,0.7669600893902367,0.007395156483279221,0.455,0.006274868712006401,0.0006689032522185856
midres,CDM subsample,0.47,N/A,46,46.5,2.3942260939904236e-09,2.3942260939904236e-09,0.93,0.008671824679792063,0.0007949448650457534,1.395,0.704093866018075,0.007163034522108786,0.465,0.005684053151460344,0.0006435922844255761
midres,CDM subsample,0.47,N/A,47,47.5,,0.0,0.95,0.008411677775148486,0.000791304082120069,1.4249999999999998,0.6405529845588701,0.006905253421441251,0.475,0.004987454964026094,0.0006093146017071643
midres,CDM subsample,0.47,N/A,48,48.5,,0.0,0.97,0.006308562437607834,0.0006924546875627809,1.455,0.5798556968254236,0.006638747040502488,0.485,0.004712420134116695,0.000598477955511075
midres,CDM subsample,0.47,N/A,49,49.5,,0.0,0.99,0.004887157362235755,0.0006157239523102006,1.4849999999999999,0.5289766040172318,0.006405840470949807,0.495,0.00480958343585106,0.0006108177071710972
midres,CDM subsample,0.47,N/A,50,50.5,,0.0,1.01,0.005619016425299438,0.0006668545630635366,1.5150000000000001,0.478170383685341,0.006151659847026363,0.505,0.0034030662857447306,0.0005189627433231584
midres,CDM subsample,0.47,N/A,51,51.5,,0.0,1.03,0.003954703095591447,0.0005649575850844924,1.545,0.43711575440251577,0.005939599084710197,0.515,0.002582663246100537,0.00045655467370973776
midres,CDM subsample,0.47,N/A,52,52.5,,0.0,1.05,0.0033732904352132315,0.0005268194572101035,1.575,0.401750663296252,0.005749277091010254,0.525,0.0033732904352132315,0.0005268194572101035
midres,CDM subsample,0.47,N/A,53,53.5,,0.0,1.07,0.002934488427380616,0.0004960190759704643,1.605,0.37226081764485525,0.005586706316518766,0.535,0.0025152757948976707,0.00045922443040406394
midres,CDM subsample,0.47,N/A,54,54.5,,0.0,1.09,0.0025622902957368795,0.000467808064617224,1.6349999999999998,0.3238734933811415,0.005259461027953661,0.545,0.0024768806192123167,0.00045994518420881684
midres,CDM subsample,0.47,N/A,55,55.5,,0.0,1.11,0.002522327970023552,0.0004683845453869603,1.665,0.3065063367711378,0.0051632304316771025,0.555,0.0017395365310507256,0.0003889721932773597
midres,CDM subsample,0.47,N/A,56,56.5,,0.0,1.1300000000000001,0.0015937915784491785,0.00037566027763980843,1.6949999999999998,0.28068440576021636,0.004985269646683811,0.5650000000000001,0.0017708795316101983,0.0003959807012643391
midres,CDM subsample,0.47,N/A,57,57.5,,0.0,1.15,0.001712111405561206,0.00039278529457498305,1.725,0.2488869316926315,0.0047357662329291245,0.575,0.0015318891523442369,0.0003715376930501878
midres,CDM subsample,0.47,N/A,58,58.5,,0.0,1.17,0.0012834958729104002,0.00034302870098350475,1.755,0.2309375788472356,0.004601299733695959,0.585,0.001191817596273943,0.0003305507272589185
midres,CDM subsample,0.47,N/A,59,59.5,,0.0,1.19,0.0012121905466376001,0.00033620116704112226,1.785,0.20952247371497754,0.004420069281961563,0.595,0.0009324542666443077,0.00029486792965379837
midres,CDM subsample,0.47,N/A,60,60.5,,0.0,,,,1.815,0.1996752865142037,0.004351060608197243,0.605,0.001611813803770875,0.0003909222683397585
midres,CDM subsample,0.47,N/A,61,61.5,,0.0,,,,1.8449999999999998,0.1720378121958748,0.004071972166531855,0.615,0.0010601769939241584,0.0003196553909284845
midres,CDM subsample,0.47,N/A,62,62.5,,0.0,,,,1.875,0.1630815497860055,0.0039966646665463516,0.625,0.000881521890735165,0.000293840630245055
midres,CDM subsample,0.47,N/A,63,63.5,,0.0,,,,1.9049999999999998,0.1475793017092904,0.003832259200775661,0.635,0.0014927104016448792,0.0003854161684187468
midres,CDM subsample,0.47,N/A,64,64.5,,0.0,,,,1.935,0.12877741924867683,0.0036079042508742987,0.645,0.0005054058840214946,0.00022602438258008736
midres,CDM subsample,0.47,N/A,65,65.5,,0.0,,,,1.9649999999999999,0.12615479367686294,0.0035985522773471744,0.655,0.0008211866146581804,0.0002903333119222119
midres,CDM subsample,0.47,N/A,66,66.5,,0.0,,,,1.9949999999999999,0.11057262094872199,0.0033946102014603082,0.665,0.0007295083380217233,0.00027572823453621785
midres,CDM subsample,0.47,N/A,67,67.5,,0.0,,,,2.025,0.10483058324622505,0.003330053223900454,0.675,0.000528913134441099,0.00023653714456055655
midres,CDM subsample,0.47,N/A,68,68.5,,0.0,,,,2.0549999999999997,0.0926428574786756,0.0031535995438886338,0.685,0.0010734977691619343,0.0003394698013661377
midres,CDM subsample,0.47,N/A,69,69.5,,0.0,,,,2.085,0.08898512931338382,0.003113195597540092,0.6950000000000001,0.00043566770777667303,0.00021783385388833652
midres,CDM subsample,0.47,N/A,70,70.5,,0.0,,,,2.115,0.0825316054981897,0.003019673534423284,,,
midres,CDM subsample,0.47,N/A,71,71.5,,0.0,,,,2.145,0.07092842669107184,0.002819151865352805,,,
midres,CDM subsample,0.47,N/A,72,72.5,,0.0,,,,2.175,0.06646675056143193,0.0027480619216314435,,,
midres,CDM subsample,0.47,N/A,73,73.5,,0.0,,,,2.205,0.06266092671849795,0.0026865650689852074,,,
midres,CDM subsample,0.47,N/A,74,74.5,,0.0,,,,2.235,0.05977737066702556,0.002641811510009725,,,
midres,CDM subsample,0.47,N/A,75,75.5,,0.0,,,,2.2649999999999997,0.05738511614932469,0.0026057238958858806,,,
midres,CDM subsample,0.47,N/A,76,76.5,,0.0,,,,2.295,0.04903377365025245,0.0024245640640525147,,,
midres,CDM subsample,0.47,N/A,77,77.5,,0.0,,,,2.325,0.05137509579204579,0.002497942636970093,,,
midres,CDM subsample,0.47,N/A,78,78.5,,0.0,,,,2.355,0.04428765979053435,0.0023341646196124036,,,
midres,CDM subsample,0.47,N/A,79,79.5,,0.0,,,,2.385,0.04161253469278401,0.0022769365933583024,,,
midres,CDM subsample,0.47,N/A,80,80.5,,0.0,,,,2.415,0.037215895289303975,0.0021667931957544046,,,
midres,CDM subsample,0.47,N/A,81,81.5,,0.0,,,,2.445,0.036656422729316844,0.002163760218534257,,,
midres,CDM subsample,0.47,N/A,82,82.5,,0.0,,,,2.4749999999999996,0.03283962883618759,0.002060541575184837,,,
midres,CDM subsample,0.47,N/A,83,83.5,,0.0,,,,2.505,0.03284511386128501,0.002073165203835317,,,
midres,CDM subsample,0.47,N/A,84,84.5,,0.0,,,,2.535,0.027014532182209575,0.0018913955697040903,,,
midres,CDM subsample,0.47,N/A,85,85.5,,0.0,,,,2.565,0.026396291496173587,0.0018806578997233132,,,
midres,CDM subsample,0.47,N/A,86,86.5,,0.0,,,,2.5949999999999998,0.025484993754907304,0.0018586841986917247,,,
midres,CDM subsample,0.47,N/A,87,87.5,,0.0,,,,2.625,0.027425125489538668,0.0019392492208544828,,,
midres,CDM subsample,0.47,N/A,88,88.5,,0.0,,,,2.655,0.026074242165425005,0.0019016595558868808,,,
midres,CDM subsample,0.47,N/A,89,89.5,,0.0,,,,2.6849999999999996,0.015709111880407748,0.0014843715483303264,,,
midres,CDM subsample,0.47,N/A,90,90.5,,0.0,,,,2.715,0.016735595148730235,0.001540636410934337,,,
