simulation,tracer sample,redshift,mass Msol/h,Halo mass function,error
highres,subhalos,2.79,7.92793E+12,2.96E-05,1.50E-06
highres,subhalos,2.79,8.90389E+12,1.93E-05,1.21E-06
highres,subhalos,2.79,1E+13,1.63E-05,1.11E-06
highres,subhalos,2.79,1.1231E+13,1.23E-05,9.66E-07
highres,subhalos,2.79,1.26136E+13,6.28E-06,6.89E-07
highres,subhalos,2.79,1.41664E+13,5.37E-06,6.38E-07
highres,subhalos,2.79,1.59104E+13,3.93E-06,5.46E-07
highres,subhalos,2.79,1.7869E+13,2.35E-06,4.21E-07
highres,subhalos,2.79,2.00688E+13,1.97E-06,3.86E-07
highres,subhalos,2.79,2.25393E+13,1.13E-06,2.93E-07
highres,subhalos,2.79,2.5314E+13,7.57E-07,2.39E-07
highres,subhalos,2.79,2.84303E+13,4.54E-07,1.85E-07
highres,subhalos,2.79,3.19302E+13,3.03E-07,1.51E-07
highres,subhalos,2.79,3.5861E+13,0,0
highres,subhalos,2.79,4.02756E+13,1.51E-07,1.07E-07
highres,subhalos,2.79,4.52337E+13,0,0
highres,subhalos,2.79,5.08022E+13,7.57E-08,7.57E-08
highres,subhalos,2.79,5.70562E+13,7.57E-08,7.57E-08
highres,subhalos,2.79,6.408E+13,0,0
highres,subhalos,2.79,7.19686E+13,0,0
highres,subhalos,2.79,8.08282E+13,0,0
highres,subhalos,2.79,9.07785E+13,0,0
highres,subhalos,2.79,1.01954E+14,0,0
highres,subhalos,2.79,1.14505E+14,0,0
highres,subhalos,2.79,1.28601E+14,0,0
highres,subhalos,2.79,1.44432E+14,0,0
highres,subhalos,2.79,1.62212E+14,0,0
highres,subhalos,2.79,1.82181E+14,0,0
highres,subhalos,2.79,2.04609E+14,0,0
highres,subhalos,2.79,2.29797E+14,0,0
highres,subhalos,2.79,2.58086E+14,0,0
highres,subhalos,2.79,2.89858E+14,0,0
highres,subhalos,2.79,3.25541E+14,0,0
highres,subhalos,2.79,3.65616E+14,0,0
highres,subhalos,2.79,4.10625E+14,0,0
highres,subhalos,2.79,4.61175E+14,0,0
highres,subhalos,2.79,5.17947E+14,0,0
highres,subhalos,2.79,5.81709E+14,0,0
highres,subhalos,2.79,6.5332E+14,0,0
highres,subhalos,2.79,7.33747E+14,0,0
highres,subhalos,2.79,8.24074E+14,0,0
highres,subhalos,2.79,9.25522E+14,0,0
highres,subhalos,2.79,1.03946E+15,0,0
highres,subhalos,2.79,1.16742E+15,0,0
highres,subhalos,2.79,1.31113E+15,0,0
highres,subhalos,2.79,1.47254E+15,0,0
highres,subhalos,2.79,1.65382E+15,0,0
highres,subhalos,2.79,1.85741E+15,0,0
highres,subhalos,2.79,2.08606E+15,0,0
highres,subhalos,2.79,2.34287E+15,0,0
highres,subhalos,2.79,2.63129E+15,0,0
highres,subhalos,2.79,2.95521E+15,0,0
highres,subhalos,2.79,3.31901E+15,0,0
highres,subhalos,2.79,3.72759E+15,0,0
highres,subhalos,2.79,4.18648E+15,0,0
highres,subhalos,2.79,4.70185E+15,0,0
highres,subhalos,2.79,5.28067E+15,0,0
highres,subhalos,2.79,5.93074E+15,0,0
highres,subhalos,2.79,6.66085E+15,0,0
highres,subhalos,2.79,7.48083E+15,0,0
highres,subhalos,2.79,8.40175E+15,0,0
highres,subhalos,2.79,9.43604E+15,0,0
highres,subhalos,4.23,10597662487,0.000156612,3.44E-06
highres,subhalos,4.23,11902282448,0.000173106,3.62E-06
highres,subhalos,4.23,13367506999,0.000191037,3.80E-06
highres,subhalos,4.23,15013107289,0.000372768,5.31E-06
highres,subhalos,4.23,16861288383,0.001805052,1.17E-05
highres,subhalos,4.23,18936988890,0.003836474,1.70E-05
highres,subhalos,4.23,21268217473,0.006949429,2.29E-05
highres,subhalos,4.23,23886430790,0.028047086,4.61E-05
highres,subhalos,4.23,26826957953,0.073344763,7.45E-05
highres,subhalos,4.23,30129477247,0.068929277,7.22E-05
highres,subhalos,4.23,33838551534,0.05781252,6.61E-05
highres,subhalos,4.23,38004229564,0.05140957,6.24E-05
highres,subhalos,4.23,42682721312,0.044943521,5.83E-05
highres,subhalos,4.23,47937156456,0.039064049,5.44E-05
highres,subhalos,4.23,53838436220,0.033684451,5.05E-05
highres,subhalos,4.23,60466190091,0.028846642,4.67E-05
highres,subhalos,4.23,67909850300,0.025710384,4.41E-05
highres,subhalos,4.23,76269858590,0.022465178,4.12E-05
highres,subhalos,4.23,85659021537,0.019698057,3.86E-05
highres,subhalos,4.23,96204032711,0.01715564,3.60E-05
highres,subhalos,4.23,1.08047E+11,0.01489626,3.36E-05
highres,subhalos,4.23,1.21348E+11,0.012776545,3.11E-05
highres,subhalos,4.23,1.36287E+11,0.010875937,2.87E-05
highres,subhalos,4.23,1.53064E+11,0.009219325,2.64E-05
highres,subhalos,4.23,1.71907E+11,0.007827593,2.43E-05
highres,subhalos,4.23,1.9307E+11,0.006522036,2.22E-05
highres,subhalos,4.23,2.16838E+11,0.005405927,2.02E-05
highres,subhalos,4.23,2.43531E+11,0.004463302,1.84E-05
highres,subhalos,4.23,2.73511E+11,0.003654138,1.66E-05
highres,subhalos,4.23,3.07181E+11,0.002951576,1.49E-05
highres,subhalos,4.23,3.44997E+11,0.002397834,1.35E-05
highres,subhalos,4.23,3.87468E+11,0.001955385,1.22E-05
highres,subhalos,4.23,4.35167E+11,0.001544713,1.08E-05
highres,subhalos,4.23,4.88737E+11,0.001247906,9.72E-06
highres,subhalos,4.23,5.48903E+11,0.000993392,8.67E-06
highres,subhalos,4.23,6.16476E+11,0.000781398,7.69E-06
highres,subhalos,4.23,6.92367E+11,0.000608065,6.78E-06
highres,subhalos,4.23,7.776E+11,0.000471502,5.97E-06
highres,subhalos,4.23,8.73326E+11,0.000374735,5.32E-06
highres,subhalos,4.23,9.80837E+11,0.000281524,4.62E-06
highres,subhalos,4.23,1.10158E+12,0.00021903,4.07E-06
highres,subhalos,4.23,1.23719E+12,0.00016433,3.53E-06
highres,subhalos,4.23,1.3895E+12,0.000117951,2.99E-06
highres,subhalos,4.23,1.56055E+12,9.31E-05,2.65E-06
highres,subhalos,4.23,1.75266E+12,6.58E-05,2.23E-06
highres,subhalos,4.23,1.96842E+12,4.93E-05,1.93E-06
highres,subhalos,4.23,2.21074E+12,3.82E-05,1.70E-06
highres,subhalos,4.23,2.48289E+12,2.34E-05,1.33E-06
highres,subhalos,4.23,2.78855E+12,1.79E-05,1.16E-06
highres,subhalos,4.23,3.13183E+12,1.26E-05,9.75E-07
highres,subhalos,4.23,3.51737E+12,9.00E-06,8.25E-07
highres,subhalos,4.23,3.95038E+12,6.20E-06,6.85E-07
highres,subhalos,4.23,4.43669E+12,3.78E-06,5.35E-07
highres,subhalos,4.23,4.98286E+12,2.35E-06,4.21E-07
highres,subhalos,4.23,5.59628E+12,1.51E-06,3.38E-07
highres,subhalos,4.23,6.2852E+12,9.84E-07,2.73E-07
highres,subhalos,4.23,7.05894E+12,5.30E-07,2.00E-07
highres,subhalos,4.23,7.92793E+12,6.81E-07,2.27E-07
highres,subhalos,4.23,8.90389E+12,2.27E-07,1.31E-07
highres,subhalos,4.23,1E+13,1.51E-07,1.07E-07
highres,subhalos,4.23,1.1231E+13,1.51E-07,1.07E-07
highres,subhalos,4.23,1.26136E+13,0,0
highres,subhalos,4.23,1.41664E+13,0,0
highres,subhalos,4.23,1.59104E+13,0,0
highres,subhalos,4.23,1.7869E+13,0,0
highres,subhalos,4.23,2.00688E+13,0,0
highres,subhalos,4.23,2.25393E+13,0,0
highres,subhalos,4.23,2.5314E+13,0,0
highres,subhalos,4.23,2.84303E+13,0,0
highres,subhalos,4.23,3.19302E+13,0,0
highres,subhalos,4.23,3.5861E+13,0,0
highres,subhalos,4.23,4.02756E+13,0,0
highres,subhalos,4.23,4.52337E+13,0,0
highres,subhalos,4.23,5.08022E+13,0,0
highres,subhalos,4.23,5.70562E+13,0,0
highres,subhalos,4.23,6.408E+13,0,0
highres,subhalos,4.23,7.19686E+13,0,0
highres,subhalos,4.23,8.08282E+13,0,0
highres,subhalos,4.23,9.07785E+13,0,0
highres,subhalos,4.23,1.01954E+14,0,0
highres,subhalos,4.23,1.14505E+14,0,0
highres,subhalos,4.23,1.28601E+14,0,0
highres,subhalos,4.23,1.44432E+14,0,0
highres,subhalos,4.23,1.62212E+14,0,0
highres,subhalos,4.23,1.82181E+14,0,0
highres,subhalos,4.23,2.04609E+14,0,0
highres,subhalos,4.23,2.29797E+14,0,0
highres,subhalos,4.23,2.58086E+14,0,0
highres,subhalos,4.23,2.89858E+14,0,0
highres,subhalos,4.23,3.25541E+14,0,0
highres,subhalos,4.23,3.65616E+14,0,0
highres,subhalos,4.23,4.10625E+14,0,0
highres,subhalos,4.23,4.61175E+14,0,0
highres,subhalos,4.23,5.17947E+14,0,0
highres,subhalos,4.23,5.81709E+14,0,0
highres,subhalos,4.23,6.5332E+14,0,0
highres,subhalos,4.23,7.33747E+14,0,0
highres,subhalos,4.23,8.24074E+14,0,0
highres,subhalos,4.23,9.25522E+14,0,0
highres,subhalos,4.23,1.03946E+15,0,0
highres,subhalos,4.23,1.16742E+15,0,0
highres,subhalos,4.23,1.31113E+15,0,0
highres,subhalos,4.23,1.47254E+15,0,0
highres,subhalos,4.23,1.65382E+15,0,0
highres,subhalos,4.23,1.85741E+15,0,0
highres,subhalos,4.23,2.08606E+15,0,0
highres,subhalos,4.23,2.34287E+15,0,0
highres,subhalos,4.23,2.63129E+15,0,0
highres,subhalos,4.23,2.95521E+15,0,0
highres,subhalos,4.23,3.31901E+15,0,0
highres,subhalos,4.23,3.72759E+15,0,0
highres,subhalos,4.23,4.18648E+15,0,0
highres,subhalos,4.23,4.70185E+15,0,0
highres,subhalos,4.23,5.28067E+15,0,0
highres,subhalos,4.23,5.93074E+15,0,0
highres,subhalos,4.23,6.66085E+15,0,0
highres,subhalos,4.23,7.48083E+15,0,0
highres,subhalos,4.23,8.40175E+15,0,0
highres,subhalos,4.23,9.43604E+15,0,0
highres,subhalos,5.04,10597662487,3.67E-05,1.67E-06
highres,subhalos,5.04,11902282448,3.69E-05,1.67E-06
highres,subhalos,5.04,13367506999,4.00E-05,1.74E-06
highres,subhalos,5.04,15013107289,0.000114244,2.94E-06
highres,subhalos,5.04,16861288383,0.000769595,7.63E-06
highres,subhalos,5.04,18936988890,0.001699736,1.13E-05
highres,subhalos,5.04,21268217473,0.003257235,1.57E-05
highres,subhalos,5.04,23886430790,0.015563111,3.43E-05
highres,subhalos,5.04,26826957953,0.044321686,5.79E-05
highres,subhalos,5.04,30129477247,0.040861763,5.56E-05
highres,subhalos,5.04,33838551534,0.033719708,5.05E-05
highres,subhalos,5.04,38004229564,0.029464844,4.72E-05
highres,subhalos,5.04,42682721312,0.025324376,4.38E-05
highres,subhalos,5.04,47937156456,0.021194424,4.00E-05
highres,subhalos,5.04,53838436220,0.01663095,3.55E-05
highres,subhalos,5.04,60466190091,0.014743884,3.34E-05
highres,subhalos,5.04,67909850300,0.013354347,3.18E-05
highres,subhalos,5.04,76269858590,0.011453057,2.94E-05
highres,subhalos,5.04,85659021537,0.009725403,2.71E-05
highres,subhalos,5.04,96204032711,0.008197259,2.49E-05
highres,subhalos,5.04,1.08047E+11,0.006971824,2.30E-05
highres,subhalos,5.04,1.21348E+11,0.005796474,2.09E-05
highres,subhalos,5.04,1.36287E+11,0.004864744,1.92E-05
highres,subhalos,5.04,1.53064E+11,0.003994146,1.74E-05
highres,subhalos,5.04,1.71907E+11,0.00327562,1.57E-05
highres,subhalos,5.04,1.9307E+11,0.002644026,1.41E-05
highres,subhalos,5.04,2.16838E+11,0.002111619,1.26E-05
highres,subhalos,5.04,2.43531E+11,0.001691414,1.13E-05
highres,subhalos,5.04,2.73511E+11,0.001349136,1.01E-05
highres,subhalos,5.04,3.07181E+11,0.001055204,8.94E-06
highres,subhalos,5.04,3.44997E+11,0.000828154,7.92E-06
highres,subhalos,5.04,3.87468E+11,0.000639009,6.95E-06
highres,subhalos,5.04,4.35167E+11,0.000486482,6.07E-06
highres,subhalos,5.04,4.88737E+11,0.000373146,5.31E-06
highres,subhalos,5.04,5.48903E+11,0.000276001,4.57E-06
highres,subhalos,5.04,6.16476E+11,0.000214869,4.03E-06
highres,subhalos,5.04,6.92367E+11,0.00015926,3.47E-06
highres,subhalos,5.04,7.776E+11,0.000119691,3.01E-06
highres,subhalos,5.04,8.73326E+11,8.53E-05,2.54E-06
highres,subhalos,5.04,9.80837E+11,6.49E-05,2.22E-06
highres,subhalos,5.04,1.10158E+12,4.80E-05,1.91E-06
highres,subhalos,5.04,1.23719E+12,3.19E-05,1.55E-06
highres,subhalos,5.04,1.3895E+12,2.06E-05,1.25E-06
highres,subhalos,5.04,1.56055E+12,1.46E-05,1.05E-06
highres,subhalos,5.04,1.75266E+12,1.18E-05,9.45E-07
highres,subhalos,5.04,1.96842E+12,7.57E-06,7.57E-07
highres,subhalos,5.04,2.21074E+12,5.30E-06,6.33E-07
highres,subhalos,5.04,2.48289E+12,2.35E-06,4.21E-07
highres,subhalos,5.04,2.78855E+12,2.12E-06,4.00E-07
highres,subhalos,5.04,3.13183E+12,7.57E-07,2.39E-07
highres,subhalos,5.04,3.51737E+12,9.08E-07,2.62E-07
highres,subhalos,5.04,3.95038E+12,6.05E-07,2.14E-07
highres,subhalos,5.04,4.43669E+12,2.27E-07,1.31E-07
highres,subhalos,5.04,4.98286E+12,2.27E-07,1.31E-07
highres,subhalos,5.04,5.59628E+12,7.57E-08,7.57E-08
highres,subhalos,5.04,6.2852E+12,0,0
highres,subhalos,5.04,7.05894E+12,0,0
highres,subhalos,5.04,7.92793E+12,0,0
highres,subhalos,5.04,8.90389E+12,0,0
highres,subhalos,5.04,1E+13,0,0
highres,subhalos,5.04,1.1231E+13,0,0
highres,subhalos,5.04,1.26136E+13,0,0
highres,subhalos,5.04,1.41664E+13,0,0
highres,subhalos,5.04,1.59104E+13,0,0
highres,subhalos,5.04,1.7869E+13,0,0
highres,subhalos,5.04,2.00688E+13,0,0
highres,subhalos,5.04,2.25393E+13,0,0
highres,subhalos,5.04,2.5314E+13,0,0
highres,subhalos,5.04,2.84303E+13,0,0
highres,subhalos,5.04,3.19302E+13,0,0
highres,subhalos,5.04,3.5861E+13,0,0
highres,subhalos,5.04,4.02756E+13,0,0
highres,subhalos,5.04,4.52337E+13,0,0
highres,subhalos,5.04,5.08022E+13,0,0
highres,subhalos,5.04,5.70562E+13,0,0
highres,subhalos,5.04,6.408E+13,0,0
highres,subhalos,5.04,7.19686E+13,0,0
highres,subhalos,5.04,8.08282E+13,0,0
highres,subhalos,5.04,9.07785E+13,0,0
highres,subhalos,5.04,1.01954E+14,0,0
highres,subhalos,5.04,1.14505E+14,0,0
highres,subhalos,5.04,1.28601E+14,0,0
highres,subhalos,5.04,1.44432E+14,0,0
highres,subhalos,5.04,1.62212E+14,0,0
highres,subhalos,5.04,1.82181E+14,0,0
highres,subhalos,5.04,2.04609E+14,0,0
highres,subhalos,5.04,2.29797E+14,0,0
highres,subhalos,5.04,2.58086E+14,0,0
highres,subhalos,5.04,2.89858E+14,0,0
highres,subhalos,5.04,3.25541E+14,0,0
highres,subhalos,5.04,3.65616E+14,0,0
highres,subhalos,5.04,4.10625E+14,0,0
highres,subhalos,5.04,4.61175E+14,0,0
highres,subhalos,5.04,5.17947E+14,0,0
highres,subhalos,5.04,5.81709E+14,0,0
highres,subhalos,5.04,6.5332E+14,0,0
highres,subhalos,5.04,7.33747E+14,0,0
highres,subhalos,5.04,8.24074E+14,0,0
highres,subhalos,5.04,9.25522E+14,0,0
highres,subhalos,5.04,1.03946E+15,0,0
highres,subhalos,5.04,1.16742E+15,0,0
highres,subhalos,5.04,1.31113E+15,0,0
highres,subhalos,5.04,1.47254E+15,0,0
highres,subhalos,5.04,1.65382E+15,0,0
highres,subhalos,5.04,1.85741E+15,0,0
highres,subhalos,5.04,2.08606E+15,0,0
highres,subhalos,5.04,2.34287E+15,0,0
highres,subhalos,5.04,2.63129E+15,0,0
highres,subhalos,5.04,2.95521E+15,0,0
highres,subhalos,5.04,3.31901E+15,0,0
highres,subhalos,5.04,3.72759E+15,0,0
highres,subhalos,5.04,4.18648E+15,0,0
highres,subhalos,5.04,4.70185E+15,0,0
highres,subhalos,5.04,5.28067E+15,0,0
highres,subhalos,5.04,5.93074E+15,0,0
highres,subhalos,5.04,6.66085E+15,0,0
highres,subhalos,5.04,7.48083E+15,0,0
highres,subhalos,5.04,8.40175E+15,0,0
highres,subhalos,5.04,9.43604E+15,0,0
highres,subhalos,6.09,10597662487,3.25E-06,4.96E-07
highres,subhalos,6.09,11902282448,3.33E-06,5.02E-07
highres,subhalos,6.09,13367506999,5.22E-06,6.28E-07
highres,subhalos,6.09,15013107289,3.32E-05,1.59E-06
highres,subhalos,6.09,16861288383,0.000225461,4.13E-06
highres,subhalos,6.09,18936988890,0.000472788,5.98E-06
highres,subhalos,6.09,21268217473,0.00093801,8.42E-06
highres,subhalos,6.09,23886430790,0.00620518,2.17E-05
highres,subhalos,6.09,26826957953,0.01913864,3.81E-05
highres,subhalos,6.09,30129477247,0.017108883,3.60E-05
highres,subhalos,6.09,33838551534,0.013750266,3.23E-05
highres,subhalos,6.09,38004229564,0.01138557,2.93E-05
highres,subhalos,6.09,42682721312,0.008847844,2.59E-05
highres,subhalos,6.09,47937156456,0.006358388,2.19E-05
highres,subhalos,6.09,53838436220,0.00521262,1.99E-05
highres,subhalos,6.09,60466190091,0.005277232,2.00E-05
highres,subhalos,6.09,67909850300,0.004507562,1.85E-05
highres,subhalos,6.09,76269858590,0.003762707,1.69E-05
highres,subhalos,6.09,85659021537,0.003076564,1.53E-05
highres,subhalos,6.09,96204032711,0.002501637,1.38E-05
highres,subhalos,6.09,1.08047E+11,0.002043754,1.24E-05
highres,subhalos,6.09,1.21348E+11,0.001627407,1.11E-05
highres,subhalos,6.09,1.36287E+11,0.001291258,9.88E-06
highres,subhalos,6.09,1.53064E+11,0.001021537,8.79E-06
highres,subhalos,6.09,1.71907E+11,0.000792822,7.74E-06
highres,subhalos,6.09,1.9307E+11,0.000622742,6.86E-06
highres,subhalos,6.09,2.16838E+11,0.000475814,6.00E-06
highres,subhalos,6.09,2.43531E+11,0.000363613,5.25E-06
highres,subhalos,6.09,2.73511E+11,0.000260945,4.44E-06
highres,subhalos,6.09,3.07181E+11,0.000195955,3.85E-06
highres,subhalos,6.09,3.44997E+11,0.000147836,3.34E-06
highres,subhalos,6.09,3.87468E+11,0.000105316,2.82E-06
highres,subhalos,6.09,4.35167E+11,8.12E-05,2.48E-06
highres,subhalos,6.09,4.88737E+11,5.27E-05,2.00E-06
highres,subhalos,6.09,5.48903E+11,3.96E-05,1.73E-06
highres,subhalos,6.09,6.16476E+11,2.74E-05,1.44E-06
highres,subhalos,6.09,6.92367E+11,1.65E-05,1.12E-06
highres,subhalos,6.09,7.776E+11,1.20E-05,9.54E-07
highres,subhalos,6.09,8.73326E+11,8.17E-06,7.86E-07
highres,subhalos,6.09,9.80837E+11,5.67E-06,6.55E-07
highres,subhalos,6.09,1.10158E+12,3.33E-06,5.02E-07
highres,subhalos,6.09,1.23719E+12,1.97E-06,3.86E-07
highres,subhalos,6.09,1.3895E+12,1.59E-06,3.47E-07
highres,subhalos,6.09,1.56055E+12,6.05E-07,2.14E-07
highres,subhalos,6.09,1.75266E+12,7.57E-07,2.39E-07
highres,subhalos,6.09,1.96842E+12,1.51E-07,1.07E-07
highres,subhalos,6.09,2.21074E+12,2.27E-07,1.31E-07
highres,subhalos,6.09,2.48289E+12,7.57E-08,7.57E-08
highres,subhalos,6.09,2.78855E+12,0,0
highres,subhalos,6.09,3.13183E+12,7.57E-08,7.57E-08
highres,subhalos,6.09,3.51737E+12,0,0
highres,subhalos,6.09,3.95038E+12,0,0
highres,subhalos,6.09,4.43669E+12,0,0
highres,subhalos,6.09,4.98286E+12,0,0
highres,subhalos,6.09,5.59628E+12,0,0
highres,subhalos,6.09,6.2852E+12,0,0
highres,subhalos,6.09,7.05894E+12,0,0
highres,subhalos,6.09,7.92793E+12,0,0
highres,subhalos,6.09,8.90389E+12,0,0
highres,subhalos,6.09,1E+13,0,0
highres,subhalos,6.09,1.1231E+13,0,0
highres,subhalos,6.09,1.26136E+13,0,0
highres,subhalos,6.09,1.41664E+13,0,0
highres,subhalos,6.09,1.59104E+13,0,0
highres,subhalos,6.09,1.7869E+13,0,0
highres,subhalos,6.09,2.00688E+13,0,0
highres,subhalos,6.09,2.25393E+13,0,0
highres,subhalos,6.09,2.5314E+13,0,0
highres,subhalos,6.09,2.84303E+13,0,0
highres,subhalos,6.09,3.19302E+13,0,0
highres,subhalos,6.09,3.5861E+13,0,0
highres,subhalos,6.09,4.02756E+13,0,0
highres,subhalos,6.09,4.52337E+13,0,0
highres,subhalos,6.09,5.08022E+13,0,0
highres,subhalos,6.09,5.70562E+13,0,0
highres,subhalos,6.09,6.408E+13,0,0
highres,subhalos,6.09,7.19686E+13,0,0
highres,subhalos,6.09,8.08282E+13,0,0
highres,subhalos,6.09,9.07785E+13,0,0
highres,subhalos,6.09,1.01954E+14,0,0
highres,subhalos,6.09,1.14505E+14,0,0
highres,subhalos,6.09,1.28601E+14,0,0
highres,subhalos,6.09,1.44432E+14,0,0
highres,subhalos,6.09,1.62212E+14,0,0
highres,subhalos,6.09,1.82181E+14,0,0
highres,subhalos,6.09,2.04609E+14,0,0
highres,subhalos,6.09,2.29797E+14,0,0
highres,subhalos,6.09,2.58086E+14,0,0
highres,subhalos,6.09,2.89858E+14,0,0
highres,subhalos,6.09,3.25541E+14,0,0
highres,subhalos,6.09,3.65616E+14,0,0
highres,subhalos,6.09,4.10625E+14,0,0
highres,subhalos,6.09,4.61175E+14,0,0
highres,subhalos,6.09,5.17947E+14,0,0
highres,subhalos,6.09,5.81709E+14,0,0
highres,subhalos,6.09,6.5332E+14,0,0
highres,subhalos,6.09,7.33747E+14,0,0
highres,subhalos,6.09,8.24074E+14,0,0
highres,subhalos,6.09,9.25522E+14,0,0
highres,subhalos,6.09,1.03946E+15,0,0
highres,subhalos,6.09,1.16742E+15,0,0
highres,subhalos,6.09,1.31113E+15,0,0
highres,subhalos,6.09,1.47254E+15,0,0
highres,subhalos,6.09,1.65382E+15,0,0
highres,subhalos,6.09,1.85741E+15,0,0
highres,subhalos,6.09,2.08606E+15,0,0
highres,subhalos,6.09,2.34287E+15,0,0
highres,subhalos,6.09,2.63129E+15,0,0
highres,subhalos,6.09,2.95521E+15,0,0
highres,subhalos,6.09,3.31901E+15,0,0
highres,subhalos,6.09,3.72759E+15,0,0
highres,subhalos,6.09,4.18648E+15,0,0
highres,subhalos,6.09,4.70185E+15,0,0
highres,subhalos,6.09,5.28067E+15,0,0
highres,subhalos,6.09,5.93074E+15,0,0
highres,subhalos,6.09,6.66085E+15,0,0
highres,subhalos,6.09,7.48083E+15,0,0
highres,subhalos,6.09,8.40175E+15,0,0
highres,subhalos,6.09,9.43604E+15,0,0
highres,subhalos,6.94,10597662487,3.03E-07,1.51E-07
highres,subhalos,6.94,11902282448,3.03E-07,1.51E-07
highres,subhalos,6.94,13367506999,3.03E-07,1.51E-07
highres,subhalos,6.94,15013107289,1.10E-05,9.14E-07
highres,subhalos,6.94,16861288383,6.54E-05,2.23E-06
highres,subhalos,6.94,18936988890,0.000125895,3.09E-06
highres,subhalos,6.94,21268217473,0.000274866,4.56E-06
highres,subhalos,6.94,23886430790,0.002492558,1.37E-05
highres,subhalos,6.94,26826957953,0.008176075,2.49E-05
highres,subhalos,6.94,30129477247,0.007034847,2.31E-05
highres,subhalos,6.94,33838551534,0.004827293,1.91E-05
highres,subhalos,6.94,38004229564,0.002975257,1.50E-05
highres,subhalos,6.94,42682721312,0.001480933,1.06E-05
highres,subhalos,6.94,47937156456,0.001293755,9.89E-06
highres,subhalos,6.94,53838436220,0.001426081,1.04E-05
highres,subhalos,6.94,60466190091,0.001493719,1.06E-05
highres,subhalos,6.94,67909850300,0.001439245,1.04E-05
highres,subhalos,6.94,76269858590,0.001248057,9.72E-06
highres,subhalos,6.94,85659021537,0.001001487,8.70E-06
highres,subhalos,6.94,96204032711,0.000784046,7.70E-06
highres,subhalos,6.94,1.08047E+11,0.000611848,6.80E-06
highres,subhalos,6.94,1.21348E+11,0.000468324,5.95E-06
highres,subhalos,6.94,1.36287E+11,0.000370271,5.29E-06
highres,subhalos,6.94,1.53064E+11,0.00027305,4.55E-06
highres,subhalos,6.94,1.71907E+11,0.00020458,3.93E-06
highres,subhalos,6.94,1.9307E+11,0.000148971,3.36E-06
highres,subhalos,6.94,2.16838E+11,0.000109931,2.88E-06
highres,subhalos,6.94,2.43531E+11,8.31E-05,2.51E-06
highres,subhalos,6.94,2.73511E+11,5.78E-05,2.09E-06
highres,subhalos,6.94,3.07181E+11,3.78E-05,1.69E-06
highres,subhalos,6.94,3.44997E+11,2.56E-05,1.39E-06
highres,subhalos,6.94,3.87468E+11,1.94E-05,1.21E-06
highres,subhalos,6.94,4.35167E+11,1.25E-05,9.72E-07
highres,subhalos,6.94,4.88737E+11,7.94E-06,7.75E-07
highres,subhalos,6.94,5.48903E+11,5.90E-06,6.68E-07
highres,subhalos,6.94,6.16476E+11,3.18E-06,4.90E-07
highres,subhalos,6.94,6.92367E+11,1.44E-06,3.30E-07
highres,subhalos,6.94,7.776E+11,1.21E-06,3.03E-07
highres,subhalos,6.94,8.73326E+11,1.21E-06,3.03E-07
highres,subhalos,6.94,9.80837E+11,4.54E-07,1.85E-07
highres,subhalos,6.94,1.10158E+12,3.03E-07,1.51E-07
highres,subhalos,6.94,1.23719E+12,1.51E-07,1.07E-07
highres,subhalos,6.94,1.3895E+12,7.57E-08,7.57E-08
highres,subhalos,6.94,1.56055E+12,0,0
highres,subhalos,6.94,1.75266E+12,7.57E-08,7.57E-08
highres,subhalos,6.94,1.96842E+12,0,0
highres,subhalos,6.94,2.21074E+12,0,0
highres,subhalos,6.94,2.48289E+12,0,0
highres,subhalos,6.94,2.78855E+12,0,0
highres,subhalos,6.94,3.13183E+12,0,0
highres,subhalos,6.94,3.51737E+12,0,0
highres,subhalos,6.94,3.95038E+12,0,0
highres,subhalos,6.94,4.43669E+12,0,0
highres,subhalos,6.94,4.98286E+12,0,0
highres,subhalos,6.94,5.59628E+12,0,0
highres,subhalos,6.94,6.2852E+12,0,0
highres,subhalos,6.94,7.05894E+12,0,0
highres,subhalos,6.94,7.92793E+12,0,0
highres,subhalos,6.94,8.90389E+12,0,0
highres,subhalos,6.94,1E+13,0,0
highres,subhalos,6.94,1.1231E+13,0,0
highres,subhalos,6.94,1.26136E+13,0,0
highres,subhalos,6.94,1.41664E+13,0,0
highres,subhalos,6.94,1.59104E+13,0,0
highres,subhalos,6.94,1.7869E+13,0,0
highres,subhalos,6.94,2.00688E+13,0,0
highres,subhalos,6.94,2.25393E+13,0,0
highres,subhalos,6.94,2.5314E+13,0,0
highres,subhalos,6.94,2.84303E+13,0,0
highres,subhalos,6.94,3.19302E+13,0,0
highres,subhalos,6.94,3.5861E+13,0,0
highres,subhalos,6.94,4.02756E+13,0,0
highres,subhalos,6.94,4.52337E+13,0,0
highres,subhalos,6.94,5.08022E+13,0,0
highres,subhalos,6.94,5.70562E+13,0,0
highres,subhalos,6.94,6.408E+13,0,0
highres,subhalos,6.94,7.19686E+13,0,0
highres,subhalos,6.94,8.08282E+13,0,0
highres,subhalos,6.94,9.07785E+13,0,0
highres,subhalos,6.94,1.01954E+14,0,0
highres,subhalos,6.94,1.14505E+14,0,0
highres,subhalos,6.94,1.28601E+14,0,0
highres,subhalos,6.94,1.44432E+14,0,0
highres,subhalos,6.94,1.62212E+14,0,0
highres,subhalos,6.94,1.82181E+14,0,0
