simulation,tracer sample,redshift,mass cut,bin property,bin range,bin index,void count,scaled radius,profile values,profile errors
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,2.55,0.03876536945488951,0.0030652630503960714
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,2.6500000000000004,0.033542130277520954,0.0029173795873774187
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,2.75,0.028475157762455128,0.002805513339933123
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,2.8500000000000005,0.028047073543661538,0.002754160643208317
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,2.95,0.02616307055014988,0.002669749973373916
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,3.05,0.023349577841371705,0.0025767297922968647
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,3.1500000000000004,0.020118677503791593,0.0024963387818619856
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,3.25,0.01971384763507711,0.002427816604424711
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,3.3500000000000005,0.017310798006396233,0.0023757943960031357
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,3.45,0.0172656440707597,0.0023102345830415425
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,3.55,0.016707926224612812,0.0022664184995433967
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,3.6500000000000004,0.014451743779806403,0.00218398086846529
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,3.75,0.011901799595207319,0.0020918035789352072
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,3.8500000000000005,0.012839791367535991,0.002060827530806045
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,3.95,0.011520654881900905,0.0020127614530792474
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,4.050000000000001,0.010144653473664,0.0019656457116338255
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,4.15,0.009849165792277459,0.0019204467266730905
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,4.25,0.009419849860530904,0.0018787446958096147
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,4.35,0.009779728687027367,0.0018387362169889434
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,4.45,0.00997855554291549,0.001802790926263592
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,4.550000000000001,0.008866112023892203,0.001755419773417912
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,4.65,0.007654951371113716,0.00171289323856106
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,4.75,0.007136863152327866,0.0016751579453822868
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,4.8500000000000005,0.006173628042826174,0.001650587892946023
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,4.95,0.006336520244232702,0.0016411776355492287
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,0.05,-0.7437720228774661,0.0055752123759892315
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,0.15000000000000002,-0.7378700454027025,0.0026774925638095837
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,0.25,-0.7160037199214255,0.0019717438551890925
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,0.35000000000000003,-0.6788701223874447,0.001882228302311802
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,0.45,-0.6092698576069437,0.002191400054461894
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,0.55,-0.48925109922898236,0.002744731930720544
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,0.6500000000000001,-0.31055356052317606,0.0037459169473923306
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,0.75,-0.10136662627318815,0.005011944179871388
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,0.8500000000000001,0.07692118447224883,0.005720093940687606
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,0.95,0.18678380669961214,0.006051588546959409
