simulation,tracer sample,redshift,mass cut,bin index,bin_center_radius,abundance_radius,error_radius,bin_center_core density,abundance_core density,error_core density,bin_center_compensation,abundance_compensation,error_compensation,bin_center_ellipticity,abundance_ellipticity,error_ellipticity
highres,CDM subsample,0.67,N/A,36,36.5,,0.0,0.73,0.03224329837297824,0.0043476854656846415,1.095,1.0311993061467117,0.024587235014090617,0.365,0.04807182666516756,0.005308645179839955
highres,CDM subsample,0.67,N/A,37,37.5,,0.0,0.75,0.03493358603299013,0.00458700456899016,1.125,0.9962095051476838,0.024495309352157935,0.375,0.03312667641059408,0.004466800135977371
highres,CDM subsample,0.67,N/A,38,38.5,,0.0,0.77,0.02535294967957467,0.003959465526431706,1.1549999999999998,0.9436244197812425,0.0241558266622138,0.385,0.02535294967957467,0.003959465526431706
highres,CDM subsample,0.67,N/A,39,39.5,,0.0,0.79,0.024742615762676452,0.003961989382386028,1.185,0.9402193989817053,0.02442334282839484,0.395,0.024108189717479623,0.003910864796859581
highres,CDM subsample,0.67,N/A,40,40.5,,0.0,0.81,0.024068036170315266,0.003956760772828539,1.2149999999999999,0.9035270875829161,0.024243206139321898,0.405,0.02471852363437784,0.004009874032223115
highres,CDM subsample,0.67,N/A,41,41.5,,0.0,0.8300000000000001,0.021996113136634597,0.0038290318149616824,1.245,0.8978413453044435,0.02446334289829447,0.41500000000000004,0.010664782126853137,0.002666195531713284
highres,CDM subsample,0.67,N/A,42,42.5,,0.0,0.85,0.01774786784664556,0.0034806432490273706,1.275,0.809575817927755,0.023507972975159674,0.425,0.012286985432293078,0.0028960702398382523
highres,CDM subsample,0.67,N/A,43,43.5,,0.0,0.87,0.011877419251216641,0.002880697301912402,1.305,0.7762242816530462,0.023287892873346375,0.435,0.010480075809897037,0.0027059439385814957
highres,CDM subsample,0.67,N/A,44,44.5,,0.0,0.89,0.014294662790510901,0.0031963837715019215,1.335,0.7326014680136836,0.022882625444962452,0.445,0.013579929650985357,0.0031154495267914075
highres,CDM subsample,0.67,N/A,45,45.5,,0.0,0.91,0.008038740142304164,0.0024237713490173713,1.3649999999999998,0.7074091325227664,0.02273699066727914,0.455,0.008769534700695452,0.0025315466100571415
highres,CDM subsample,0.67,N/A,46,46.5,,0.0,0.93,0.011949695636112485,0.0029874239090281213,1.395,0.6759046594176124,0.022467831113436854,0.465,0.005227991840799213,0.001975995181004214
highres,CDM subsample,0.67,N/A,47,47.5,,0.0,0.95,0.009155008753473326,0.002642823384125602,1.4249999999999998,0.6225405952361824,0.021793279925204224,0.475,0.004577504376736663,0.0018687583363935928
highres,CDM subsample,0.67,N/A,48,48.5,,0.0,0.97,0.009347745779862185,0.0026984617711598097,1.455,0.6161722426559156,0.021908562787479265,0.485,0.0077897881498851535,0.002463347304382619
highres,CDM subsample,0.67,N/A,49,49.5,,0.0,0.99,0.0071553621046883216,0.0023851207015627737,1.4849999999999999,0.5525529625287092,0.02095952853824933,0.495,0.0023851207015627737,0.0013770500790970166
highres,CDM subsample,0.67,N/A,50,50.5,,0.0,1.01,0.007299914874480005,0.0024333049581600017,1.5150000000000001,0.5750710717784805,0.021597247434591932,0.505,0.004055508263600003,0.0018136784321443487
highres,CDM subsample,0.67,N/A,51,51.5,,0.0,1.03,0.0049629784295144586,0.002026127459458305,1.545,0.5335201811728043,0.02100733661871202,0.515,0.0016543261431714864,0.0011697852341307454
highres,CDM subsample,0.67,N/A,52,52.5,,0.0,1.05,0.0016864489809029716,0.0011924995105216337,1.575,0.48738375548096236,0.020272491678867917,0.525,0.0008432244904514858,0.0008432244904514858
highres,CDM subsample,0.67,N/A,53,53.5,,0.0,1.07,0.00515571545590337,0.002104812020990667,1.605,0.4923708260387718,0.020569086342713448,0.535,0.0008592859093172284,0.0008592859093172284
highres,CDM subsample,0.67,N/A,54,54.5,,0.0,1.09,0.002626041984548913,0.0015161460466825737,1.6349999999999998,0.4648094312651575,0.020171011223342323,0.545,0.001750694656365942,0.0012379280633034102
highres,CDM subsample,0.67,N/A,55,55.5,,0.0,1.11,0.0017828174940974272,0.0012606423396942987,1.665,0.44303014728321066,0.01987261805838712,0.555,0.0017828174940974272,0.0012606423396942987
highres,CDM subsample,0.67,N/A,56,56.5,,0.0,1.1300000000000001,0.005444820995486737,0.002222838863289209,1.6949999999999998,0.39837940283644624,0.019013611513568163,0.5650000000000001,0.0036298806636578247,0.0018149403318289124
highres,CDM subsample,0.67,N/A,57,57.5,,0.0,1.15,0.0018470631695604177,0.0013060708924760892,1.725,0.3971185814554855,0.019150758545740398,0.575,0.0027705947543406268,0.0015996036272339258
highres,CDM subsample,0.67,N/A,58,58.5,,0.0,1.17,0.0028187790109378236,0.0016274228207510193,1.755,0.35328696937087395,0.018219384311774948,0.585,0.0028187790109378236,0.0016274228207510193
highres,CDM subsample,0.67,N/A,59,59.5,,0.0,1.19,0.005733926535070102,0.0023408657055877507,1.785,0.3631486805544425,0.018629134241857248,0.595,,0.0
highres,CDM subsample,0.67,N/A,60,,,,,,,1.815,0.34010054448209925,0.018179138778675517,0.605,0.0009717158413774263,0.0009717158413774263
highres,CDM subsample,0.67,N/A,61,,,,,,,1.8449999999999998,0.3121376142368414,0.017559112660089242,0.615,0.000987777260243169,0.000987777260243169
highres,CDM subsample,0.67,N/A,62,,,,,,,1.875,0.30014776505356455,0.017357993432677122,0.625,0.0010038386791089116,0.0010038386791089116
highres,CDM subsample,0.67,N/A,63,,,,,,,1.9049999999999998,0.30087052890252297,0.017517359444430232,0.635,,0.0
highres,CDM subsample,0.67,N/A,64,,,,,,,1.935,0.2527746101090568,0.016182236202308947,0.645,0.0020719230336807937,0.0014650708272122928
highres,CDM subsample,0.67,N/A,65,,,,,,,1.9649999999999999,0.29561844493342515,0.017635117926675332,0.655,0.0010520229357061394,0.0010520229357061394
highres,CDM subsample,0.67,N/A,66,,,,,,,1.9949999999999999,0.23604664236038764,0.01587821544300103,0.665,0.001068084354571882,0.001068084354571882
highres,CDM subsample,0.67,N/A,67,,,,,,,2.025,0.21466086314064806,0.015255283265033271,0.675,,0.0
highres,CDM subsample,0.67,N/A,68,,,,,,,2.0549999999999997,0.23104351038370877,0.0159435169225355,0.685,,0.0
highres,CDM subsample,0.67,N/A,69,,,,,,,2.085,0.2187886477891439,0.01562776055636742,0.6950000000000001,,0.0
highres,CDM subsample,0.67,N/A,70,,,,,,,2.115,0.20834872552641437,0.015359671826997143,,,
highres,CDM subsample,0.67,N/A,71,,,,,,,2.145,0.20096850355760262,0.015191790907720455,,,
highres,CDM subsample,0.67,N/A,72,,,,,,,2.175,0.19329917604921346,0.0150029257109198,,,
highres,CDM subsample,0.67,N/A,73,,,,,,,2.205,0.18770177157450213,0.014885718758926378,,,
highres,CDM subsample,0.67,N/A,74,,,,,,,2.235,0.16273429594770267,0.013954350754596657,,,
highres,CDM subsample,0.67,N/A,75,,,,,,,2.2649999999999997,0.17583238303271823,0.014602084622778693,,,
highres,CDM subsample,0.67,N/A,76,,,,,,,2.295,0.15235861936043305,0.013682207923306504,,,
highres,CDM subsample,0.67,N/A,77,,,,,,,2.325,0.15559499526188247,0.013916839454573076,,,
highres,CDM subsample,0.67,N/A,78,,,,,,,2.355,0.12860378085799992,0.012733671763405929,,,
highres,CDM subsample,0.67,N/A,79,,,,,,,2.385,0.14684152198005268,0.01369304252957248,,,
highres,CDM subsample,0.67,N/A,80,,,,,,,2.415,0.10990025858884446,0.011920356705033363,,,
highres,CDM subsample,0.67,N/A,81,,,,,,,2.445,0.11519249610510496,0.012279561344199622,,,
highres,CDM subsample,0.67,N/A,82,,,,,,,2.4749999999999996,0.14443230915019126,0.01383410621392406,,,
highres,CDM subsample,0.67,N/A,83,,,,,,,2.505,0.09387899327026471,0.011220685857213138,,,
highres,CDM subsample,0.67,N/A,84,,,,,,,2.535,0.11943271068566276,0.012731569737237837,,,
highres,CDM subsample,0.67,N/A,85,,,,,,,2.565,0.12221936685886729,0.01295522697661189,,,
highres,CDM subsample,0.67,N/A,86,,,,,,,2.5949999999999998,0.09447326576829858,0.011456566281168949,,,
highres,CDM subsample,0.67,N/A,87,,,,,,,2.625,0.11102455790944643,0.012491238680957889,,,
highres,CDM subsample,0.67,N/A,88,,,,,,,2.655,0.08670756974671069,0.011101766696932802,,,
highres,CDM subsample,0.67,N/A,89,,,,,,,2.6849999999999996,0.0919998072629742,0.011499975907871775,,,
highres,CDM subsample,0.67,N/A,90,,,,,,,2.715,0.10029553010712883,0.012074162952636152,,,
highres,CDM subsample,0.67,N/A,91,,,,,,,2.745,0.08082909044185016,0.010898992331784867,,,
highres,CDM subsample,0.67,N/A,92,,,,,,,2.775,0.07279838100897773,0.010399768715568247,,,
highres,CDM subsample,0.67,N/A,93,,,,,,,2.8049999999999997,0.06006970655787771,0.009497854555042333,,,
highres,CDM subsample,0.67,N/A,94,,,,,,,2.835,0.062229967395319184,0.009718688110332298,,,
highres,CDM subsample,0.67,N/A,95,,,,,,,2.865,0.06135462006713714,0.009701017219321316,,,
highres,CDM subsample,0.67,N/A,96,,,,,,,2.8949999999999996,0.0743964921861202,0.010738208697605096,,,
highres,CDM subsample,0.67,N/A,97,,,,,,,2.925,0.06890348693403517,0.010387591495788656,,,
highres,CDM subsample,0.67,N/A,98,,,,,,,2.955,0.04904354250654535,0.008808480264351048,,,
highres,CDM subsample,0.67,N/A,99,,,,,,,2.985,0.046345224137099884,0.008606092069030031,,,
highres,CDM subsample,0.90,N/A,0,0.5,,0.0,0.01,,0.0,0.015,,0.0,0.005,,0.0
highres,CDM subsample,0.90,N/A,1,1.5,1.7166137695312502e-08,9.910874219334854e-09,0.03,,0.0,0.045,,0.0,0.015,6.599498438118703e-05,3.8102221997643476e-05
highres,CDM subsample,0.90,N/A,2,2.5,2.0694732666015624e-06,1.4048499930053936e-07,0.05,,0.0,0.075,,0.0,0.025,0.0010265886459295763,0.00019400701827801425
highres,CDM subsample,0.90,N/A,3,3.5,2.022743225097656e-05,5.196781280220029e-07,0.07,5.13294322964788e-05,5.13294322964788e-05,0.105,,0.0,0.035,0.006108202443280977,0.0005599379999299719
highres,CDM subsample,0.90,N/A,4,4.5,6.917953491210938e-05,1.089745576728324e-06,0.09,0.005147608781732586,0.000582851920431685,0.135,,0.0,0.045,0.020392450173786787,0.0011600859583294652
highres,CDM subsample,0.90,N/A,5,5.5,0.0001393756866455078,1.710034584175636e-06,0.11,0.03621658087318699,0.0017091661248081608,0.16499999999999998,,0.0,0.055,0.04992887207238919,0.002006810804858288
highres,CDM subsample,0.90,N/A,6,6.5,0.00021016693115234378,2.282805492008831e-06,0.13,0.12440054555853744,0.0034436343333252607,0.195,,0.0,0.065,0.09913913209262755,0.0030741739841283837
highres,CDM subsample,0.90,N/A,7,7.5,0.00026012420654296874,2.7280420168442266e-06,0.15000000000000002,0.2905979145584937,0.0056536131267967814,0.22499999999999998,,0.0,0.07500000000000001,0.204254476659774,0.004739861284353745
highres,CDM subsample,0.90,N/A,8,8.5,0.00027960014343261715,3.0109822603722664e-06,0.16999999999999998,0.5071054599850413,0.007950744811319861,0.255,,0.0,0.08499999999999999,0.3257292445774122,0.006372165504428852
highres,CDM subsample,0.90,N/A,9,9.5,0.0002906055450439453,3.245217356590882e-06,0.19,0.720855881619663,0.010021557764932732,0.28500000000000003,,0.0,0.095,0.46533796764779173,0.008051842206262122
highres,CDM subsample,0.90,N/A,10,10.5,0.0002656402587890625,3.261907459270851e-06,0.21000000000000002,0.9066830920850022,0.011816030855097559,0.31499999999999995,0.0004619648906683096,0.0002667155539835046,0.10500000000000001,0.638897443794272,0.009918806846435433
highres,CDM subsample,0.90,N/A,11,11.5,0.00021890640258789064,3.0989044897944277e-06,0.22999999999999998,1.0296317479871535,0.01317768406526769,0.345,0.0006746153958965779,0.00033730769794828897,0.11499999999999999,0.7871075131623333,0.01152166271209563
highres,CDM subsample,0.90,N/A,12,12.5,0.00017862319946289064,2.918461560840484e-06,0.25,1.0903837974980557,0.014138193119406063,0.375,0.0027497910158827904,0.0007099929873376549,0.125,0.9369454588117961,0.013105734635425456
highres,CDM subsample,0.90,N/A,13,13.5,0.00013003349304199218,2.5877632309938816e-06,0.27,1.0774341150072586,0.014605332682790425,0.405,0.005939548594306838,0.0010844082488333188,0.135,1.040212943816269,0.014350836593759598
highres,CDM subsample,0.90,N/A,14,14.5,9.010505676269531e-05,2.232485374632669e-06,0.29000000000000004,1.0670802352354576,0.015063703101891014,0.43499999999999994,0.018287943449631174,0.001972039658361386,0.14500000000000002,1.0626145746256639,0.015032149751684567
highres,CDM subsample,0.90,N/A,15,15.5,6.084251403808593e-05,1.8967035785778377e-06,0.31,0.9751858858726729,0.014888767938410456,0.46499999999999997,0.03364277648232065,0.002765419191917002,0.155,1.104301406426444,0.01584378243330913
highres,CDM subsample,0.90,N/A,16,16.5,3.4555435180664064e-05,1.4747900350852179e-06,0.33,0.9146904835232513,0.014877441826594503,0.495,0.059043512693035274,0.003779873572747288,0.165,1.07585023538211,0.01613493016497567
highres,CDM subsample,0.90,N/A,17,17.5,1.6689300537109375e-05,1.0555240450467422e-06,0.35,0.7766143106457257,0.014117926844754228,0.525,0.11189816240632369,0.005358950061036106,0.175,1.0104198747561872,0.016103459030952696
highres,CDM subsample,0.90,N/A,18,18.5,9.103775024414062e-06,8.015426971229939e-07,0.37,0.7159942511035822,0.013937659170942512,0.5549999999999999,0.16631469341663413,0.006717387198676864,0.185,0.946881370349186,0.016028130084809446
highres,CDM subsample,0.90,N/A,19,19.5,4.0912628173828125e-06,5.516657657560937e-07,0.39,0.6177130538079101,0.013291068722960897,0.585,0.24308152580403863,0.008337627549934976,0.195,0.855646970830216,0.01564277586390121
highres,CDM subsample,0.90,N/A,20,20.5,1.8768310546875e-06,3.831065347828304e-07,0.41000000000000003,0.5504788302755668,0.012864604817761789,0.615,0.32379339170223037,0.009866432052125756,0.20500000000000002,0.7988106237259318,0.015497015053404778
highres,CDM subsample,0.90,N/A,21,21.5,5.741119384765625e-07,2.1699391627459985e-07,0.43,0.44994647073489047,0.011911017510721041,0.645,0.44427090207810993,0.01183565706516361,0.215,0.6965183979350896,0.01481954038159765
highres,CDM subsample,0.90,N/A,22,22.5,8.58306884765625e-08,8.58306884765625e-08,0.45,0.39234018214615657,0.011378155428901394,0.6749999999999999,0.5203704518456592,0.013103785682386883,0.225,0.5982445334154599,0.014050113636352512
highres,CDM subsample,0.90,N/A,23,23.5,8.96453857421875e-08,8.96453857421875e-08,0.47,0.34222799067270954,0.010860277018488445,0.705,0.6365509554607177,0.014811523318321395,0.235,0.5183392728819286,0.01336565347051889
highres,CDM subsample,0.90,N/A,24,24.5,1.86920166015625e-07,1.321725169301637e-07,0.49,0.27918078226054793,0.010015554773982588,0.735,0.7703521199055531,0.016637071824151833,0.245,0.45236628682886726,0.012749036545988204
highres,CDM subsample,0.90,N/A,25,25.5,,0.0,0.51,0.24233358264771857,0.00951976219996847,0.765,0.8283470456245319,0.017600518512715158,0.255,0.3878085265519817,0.012042813902845626
highres,CDM subsample,0.90,N/A,26,26.5,,0.0,0.53,0.22152316423951762,0.00927858431188651,0.7949999999999999,0.9513836948391949,0.019228703256433333,0.265,0.32140290671242294,0.011176274124995451
highres,CDM subsample,0.90,N/A,27,27.5,,0.0,0.55,0.18390602314224103,0.008612188596971881,0.825,1.0268086292108456,0.020349807723902116,0.275,0.24924105767961613,0.01002594569648294
highres,CDM subsample,0.90,N/A,28,28.5,,0.0,0.5700000000000001,0.16217167495270438,0.008233019412826208,0.855,1.0817017906639084,0.021263042764535257,0.28500000000000003,0.22612081481807492,0.009721693151597
highres,CDM subsample,0.90,N/A,29,29.5,,0.0,0.59,0.14882602255561897,0.008024161368504935,0.885,1.094563479842202,0.021761092409333164,0.295,0.17348614838605583,0.008663484823174104
highres,CDM subsample,0.90,N/A,30,30.5,,0.0,0.61,0.11808702538607055,0.007267754010042869,0.9149999999999999,1.1808702538607054,0.022982656145557723,0.305,0.13866279496091616,0.007875517536782662
highres,CDM subsample,0.90,N/A,31,31.5,,0.0,0.63,0.09100708346165684,0.006483986224646529,0.945,1.1724668925161676,0.02327312913669847,0.315,0.1057899599630427,0.006990797328497787
highres,CDM subsample,0.90,N/A,32,32.5,,0.0,0.65,0.08293369703902496,0.006287187347205032,0.975,1.1891929546687774,0.02380767868782145,0.325,0.09389619722234435,0.006689827057174991
highres,CDM subsample,0.90,N/A,33,33.5,,0.0,0.67,0.07025532726179472,0.005875045608310917,1.005,1.1756713156466765,0.02403336448820288,0.335,0.06632495930309291,0.005708343618194745
highres,CDM subsample,0.90,N/A,34,34.5,,0.0,0.6900000000000001,0.05767961634915741,0.005402191029009635,1.0350000000000001,1.137907519028553,0.023994529555345635,0.34500000000000003,0.055149808614545257,0.005282393631592733
highres,CDM subsample,0.90,N/A,35,35.5,,0.0,0.71,0.047377066009650144,0.004966465990628965,1.065,1.1479827533107474,0.02444730927047812,0.355,0.04998020150468588,0.00510108295533185
highres,CDM subsample,0.90,N/A,36,36.5,,0.0,0.73,0.03800577822752134,0.004510456050580563,1.095,1.1005616906448514,0.024271847582650465,0.365,0.03854107087861319,0.004542108762076459
highres,CDM subsample,0.90,N/A,37,37.5,,0.0,0.75,0.03684719961282939,0.004501601902785232,1.125,1.0685687887720523,0.024241868142608747,0.375,0.03134761758106381,0.004152093380302006
highres,CDM subsample,0.90,N/A,38,38.5,,0.0,0.77,0.04121753413407244,0.004824147479647508,1.1549999999999998,1.0332614721281173,0.02415375690363223,0.385,0.02484344523149572,0.0037452902878461515
highres,CDM subsample,0.90,N/A,39,39.5,,0.0,0.79,0.03244020121137457,0.004335004231820452,1.185,0.9882675583322326,0.023926822382814992,0.395,0.017957968527725212,0.0032253463612094044
highres,CDM subsample,0.90,N/A,40,40.5,,0.0,0.81,0.022570284658365948,0.003661383652605971,1.2149999999999999,0.9568612785428297,0.023839723282613197,0.405,0.015442826345197752,0.0030285874184303105
highres,CDM subsample,0.90,N/A,41,41.5,,0.0,0.8300000000000001,0.014606889876369466,0.002981618910510871,1.245,0.9171909601536944,0.023626703951396565,0.41500000000000004,0.015824130699400255,0.0031033673546878664
highres,CDM subsample,0.90,N/A,42,42.5,,0.0,0.85,0.013712291199202182,0.002923470306546638,1.275,0.8969085016205426,0.023643825403129697,0.425,0.00747943156320119,0.002159125913199795
highres,CDM subsample,0.90,N/A,43,43.5,,0.0,0.87,0.022328303048968257,0.003774172064540647,1.305,0.8204056491706684,0.022877478605930552,0.435,0.012121078798011341,0.002780766187748678
highres,CDM subsample,0.90,N/A,44,44.5,,0.0,0.89,0.015662809626468373,0.003197157626933325,1.335,0.7759616935779541,0.022503462959382756,0.445,0.007831404813234187,0.002260731838526844
highres,CDM subsample,0.90,N/A,45,45.5,,0.0,0.91,0.012011087157376029,0.0028310403928010802,1.3649999999999998,0.7553639256749812,0.022450862327932364,0.455,0.00867467405810491,0.002405921701110349
highres,CDM subsample,0.90,N/A,46,46.5,,0.0,0.93,0.007501429891328253,0.0022617662127902088,1.395,0.7351401293501687,0.022390343171316017,0.465,0.0061375335474503885,0.002045844515816796
highres,CDM subsample,0.90,N/A,47,47.5,,0.0,0.95,0.00835936468828373,0.0024131407265174315,1.4249999999999998,0.6339184888615126,0.021014193281048327,0.475,0.006269523516212797,0.0020898411720709324
highres,CDM subsample,0.90,N/A,48,48.5,,0.0,0.97,0.015648144074383665,0.0033361955262943984,1.455,0.6607784475046558,0.021679437626680034,0.485,0.00497895493275844,0.0018818680772967362
highres,CDM subsample,0.90,N/A,49,49.5,,0.0,0.99,0.009437282766509738,0.0026174313012079617,1.4849999999999999,0.5923709798055341,0.0207371321344462,0.495,0.005081613797351397,0.0019206694809523388
highres,CDM subsample,0.90,N/A,50,50.5,,0.0,1.01,0.0044436622816665895,0.001814117529889134,1.5150000000000001,0.5628638890111014,0.02041721917610558,0.505,0.0037030519013888244,0.001656055155143052
highres,CDM subsample,0.90,N/A,51,51.5,,0.0,1.03,0.007552759323624731,0.002388392208172693,1.545,0.5143429099388441,0.01970966313405909,0.515,0.0037763796618123656,0.0016888483265320234
highres,CDM subsample,0.90,N/A,52,52.5,,0.0,1.05,0.007699414844471814,0.0024347687559042016,1.575,0.4989220819217772,0.01959951041169993,0.525,0.003849707422235907,0.0017216414979209947
highres,CDM subsample,0.90,N/A,53,53.5,,0.0,1.07,0.0047076422191913376,0.0019218868881003698,1.605,0.4762564711748569,0.019330653855409028,0.535,0.0015692140730637792,0.0011096019121967608
highres,CDM subsample,0.90,N/A,54,54.5,,0.0,1.09,0.003996362943082989,0.0017872278406989375,1.6349999999999998,0.43720210597327896,0.01869341218156521,0.545,0.0031970903544663912,0.0015985451772331956
highres,CDM subsample,0.90,N/A,55,55.5,,0.0,1.11,0.00406969070350653,0.0018200210120879088,1.665,0.40371331778784775,0.018127263093379437,0.555,0.00406969070350653,0.0018200210120879088
highres,CDM subsample,0.90,N/A,56,56.5,,0.0,1.1300000000000001,0.004971622156716086,0.0020296562463116056,1.6949999999999998,0.3811576986815665,0.017771569335918672,0.5650000000000001,0.0008286036927860143,0.0008286036927860143
highres,CDM subsample,0.90,N/A,57,57.5,,0.0,1.15,0.0016865384897414633,0.0011925628028283074,1.725,0.39717981433411026,0.01830107980725233,0.575,,0.0
highres,CDM subsample,0.90,N/A,58,58.5,,0.0,1.17,0.002573804390866292,0.001485986657908094,1.755,0.36719609309692425,0.017749093091590264,0.585,0.0008579347969554306,0.0008579347969554306
highres,CDM subsample,0.90,N/A,59,59.5,,0.0,1.19,0.0026178010471204164,0.0015113881392398564,1.785,0.324607329842934,0.01683010604012743,0.595,0.004363001745200694,0.0019511936976437938
highres,CDM subsample,0.90,N/A,60,,,,,,,1.815,0.30344493818469764,0.016408423035752684,0.605,0.000887265901124847,0.000887265901124847
highres,CDM subsample,0.90,N/A,61,,,,,,,1.8449999999999998,0.30665669409124874,0.016630794260592545,0.615,0.0009019314532095552,0.0009019314532095552
highres,CDM subsample,0.90,N/A,62,,,,,,,1.875,0.30064381773651844,0.016600277798805876,0.625,0.0009165970052942635,0.0009165970052942635
highres,CDM subsample,0.90,N/A,63,,,,,,,1.9049999999999998,0.2682036165251438,0.015804049665307133,0.635,,0.0
highres,CDM subsample,0.90,N/A,64,,,,,,,1.935,0.24783316467948416,0.015311184047214156,0.645,,0.0
highres,CDM subsample,0.90,N/A,65,,,,,,,1.9649999999999999,0.24206960271019382,0.015248951636651903,0.655,,0.0
highres,CDM subsample,0.90,N/A,66,,,,,,,1.9949999999999999,0.2438148034082759,0.015420202120726723,0.665,,0.0
highres,CDM subsample,0.90,N/A,67,,,,,,,2.025,0.21679352369219757,0.014649548735375243,0.675,0.0009899247657178046,0.0009899247657178046
highres,CDM subsample,0.90,N/A,68,,,,,,,2.0549999999999997,0.19589511197149143,0.014028340343440516,0.685,,0.0
highres,CDM subsample,0.90,N/A,69,,,,,,,2.085,0.1987548946280066,0.01423313363312557,0.6950000000000001,,0.0
highres,CDM subsample,0.90,N/A,70,,,,,,,2.115,0.19541114875269608,0.01421406953646834,,,
highres,CDM subsample,0.90,N/A,71,,,,,,,2.145,0.2055230469150994,0.014680217636792817,,,
highres,CDM subsample,0.90,N/A,72,,,,,,,2.175,0.16799389913033383,0.013364877015021993,,,
highres,CDM subsample,0.90,N/A,73,,,,,,,2.205,0.15629812134277896,0.012979852487149158,,,
highres,CDM subsample,0.90,N/A,74,,,,,,,2.235,0.13875812104946575,0.01231279219475925,,,
highres,CDM subsample,0.90,N/A,75,,,,,,,2.2649999999999997,0.1339771510698529,0.012179741006350263,,,
highres,CDM subsample,0.90,N/A,76,,,,,,,2.295,0.13238593866866008,0.012187113490501262,,,
highres,CDM subsample,0.90,N/A,77,,,,,,,2.325,0.11706776951618421,0.011535030083368562,,,
highres,CDM subsample,0.90,N/A,78,,,,,,,2.355,0.12778828809010412,0.012129127540424615,,,
highres,CDM subsample,0.90,N/A,79,,,,,,,2.385,0.13174798715297723,0.012393808088233977,,,
highres,CDM subsample,0.90,N/A,80,,,,,,,2.415,0.10861307873934985,0.01132369623613523,,,
highres,CDM subsample,0.90,N/A,81,,,,,,,2.445,0.09322891460248944,0.010556095892262656,,,
highres,CDM subsample,0.90,N/A,82,,,,,,,2.4749999999999996,0.12099080469884366,0.012099080469884367,,,
highres,CDM subsample,0.90,N/A,83,,,,,,,2.505,0.08816929913326514,0.010390851551599493,,,
highres,CDM subsample,0.90,N/A,84,,,,,,,2.535,0.09789989294147042,0.011014598505040144,,,
highres,CDM subsample,0.90,N/A,85,,,,,,,2.565,0.10407409036913108,0.011423615513467832,,,
highres,CDM subsample,0.90,N/A,86,,,,,,,2.5949999999999998,0.07865135583029075,0.009988732179184097,,,
highres,CDM subsample,0.90,N/A,87,,,,,,,2.625,0.09110974232625046,0.010812737107556224,,,
highres,CDM subsample,0.90,N/A,88,,,,,,,2.655,0.06489506797483337,0.009177548526113327,,,
highres,CDM subsample,0.90,N/A,89,,,,,,,2.6849999999999996,0.08400428234120927,0.010500535292651159,,,
highres,CDM subsample,0.90,N/A,90,,,,,,,2.715,0.07830671535629893,0.010194665994721913,,,
highres,CDM subsample,0.90,N/A,91,,,,,,,2.745,0.05635971666153409,0.008696493083789038,,,
highres,CDM subsample,0.90,N/A,92,,,,,,,2.775,0.044766597738571494,0.007792864399442169,,,
highres,CDM subsample,0.90,N/A,93,,,,,,,2.8049999999999997,0.06033408127649004,0.009095704984769292,,,
highres,CDM subsample,0.90,N/A,94,,,,,,,2.835,0.04573452417616223,0.007961358764835513,,,
highres,CDM subsample,0.90,N/A,95,,,,,,,2.865,0.058823529411765094,0.009076667644828998,,,
highres,CDM subsample,0.90,N/A,96,,,,,,,2.8949999999999996,0.052363353718451064,0.00860848232322557,,,
highres,CDM subsample,0.90,N/A,97,,,,,,,2.925,0.05147608781732545,0.008579347969554242,,,
highres,CDM subsample,0.90,N/A,98,,,,,,,2.955,0.0577822752137508,0.00913617990310726,,,
highres,CDM subsample,0.90,N/A,99,,,,,,,2.985,0.04669511783771061,0.008254608617837523,,,
highres,CDM subsample,1.18,N/A,0,0.5,,0.0,0.01,,0.0,0.015,,0.0,0.005,,0.0
highres,CDM subsample,1.18,N/A,1,1.5,1.7166137695312502e-08,9.910874219334854e-09,0.03,,0.0,0.045,,0.0,0.015,6.0468428761472206e-05,3.491146362290968e-05
highres,CDM subsample,1.18,N/A,2,2.5,2.8133392333984372e-06,1.6379894292180698e-07,0.05,,0.0,0.075,,0.0,0.025,0.0010749942890928394,0.00019003393788858967
highres,CDM subsample,1.18,N/A,3,3.5,2.4753570556640628e-05,5.748876609469485e-07,0.07,0.00014109300044343512,8.146008178678925e-05,0.105,,0.0,0.035,0.005878875018476465,0.0005258225669015482
highres,CDM subsample,1.18,N/A,4,4.5,8.138465881347656e-05,1.1819730366967628e-06,0.09,0.001632647576559749,0.0003142031726061871,0.135,,0.0,0.045,0.02207097649793735,0.0011552477093946783
highres,CDM subsample,1.18,N/A,5,5.5,0.00016249656677246095,1.8464326820038589e-06,0.11,0.01352477189964929,0.000999779907302944,0.16499999999999998,,0.0,0.055,0.05025598301509026,0.001927228972634117
highres,CDM subsample,1.18,N/A,6,6.5,0.00024403762817382815,2.459886760376996e-06,0.13,0.06236310619599828,0.002333880592409679,0.195,,0.0,0.065,0.11485642107526293,0.0031673233547628086
highres,CDM subsample,1.18,N/A,7,7.5,0.00029863357543945317,2.923007890409337e-06,0.15000000000000002,0.16729598624007322,0.004106118488718615,0.22499999999999998,,0.0,0.07500000000000001,0.21234496566737004,0.004626043383085707
highres,CDM subsample,1.18,N/A,8,8.5,0.00032052040100097654,3.223794429991056e-06,0.16999999999999998,0.3431113022212071,0.006260154619190271,0.255,,0.0,0.08499999999999999,0.3314610516131634,0.006152955863949954
