simulation,tracer sample,redshift,mass cut,void radius,x_data_units,x_data,y_data
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],16.747500000000002,0.10495897010222333
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],17.704500000000003,0.3280823056180242
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],18.661500000000004,0.20164906025753626
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],19.618499999999997,0.17903773661921218
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],20.575500000000005,0.30670400907956985
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],21.5325,0.25520758332056825
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],22.489500000000007,0.23513874278393332
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],23.446500000000004,0.13241746080447236
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],24.403499999999998,0.008019035412954123
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],25.360500000000005,-0.0096749994569848
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],26.317500000000003,-0.01680741128089336
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],27.274500000000007,0.025591899650025285
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],28.231500000000004,-0.07010457272854087
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],29.188499999999998,-0.04564256295872138
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],30.145500000000006,-0.13117626199746213
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],31.1025,-0.07024386803599236
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],32.05950000000001,0.027785201619138444
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],33.0165,-0.056125582382652306
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],33.9735,-0.019404099486197257
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],34.9305,-0.08275831610840312
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],35.8875,0.052454329925313514
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],36.844500000000004,-0.049679936714444595
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],37.801500000000004,-0.06728521701347534
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],38.758500000000005,-0.09855310139719442
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],39.715500000000006,-0.07706732869651456
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],40.6725,-0.10443670395683669
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],41.6295,-0.043247746719612956
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],42.5865,-0.03455794193958095
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],43.54350000000001,-0.06250006834272392
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],44.5005,-0.059015039161663285
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],45.4575,-0.04610174246794574
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],46.414500000000004,-0.024518621467224277
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],47.371500000000005,-0.06664117416996751
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],48.328500000000005,-0.05395789275142948
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],49.285500000000006,-0.05587728061962405
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],50.2425,-0.07509197896866393
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],51.19950000000001,-0.07308557111255587
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],52.1565,-0.026009198835456937
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],53.11350000000001,-0.05785434274029999
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],54.0705,-0.06242496352606275
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],55.0275,0.007191126918465907
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],55.984500000000004,0.025078340239372165
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],56.941500000000005,0.03327045117579619
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],57.898500000000006,0.06026479656616246
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],58.855500000000006,0.007815042253740856
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],59.8125,0.022622230186420733
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],60.76950000000001,-0.06564819735403038
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],61.7265,-0.04164261229664712
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],62.68350000000001,-0.017197128058739075
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],63.6405,-0.0710768154036645
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],64.5975,-0.05513916011077369
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],65.5545,-0.05573984127810039
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],66.5115,-0.06951001371726917
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],67.4685,-0.10587216593928761
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],68.4255,-0.11888095450633351
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],69.38250000000001,-0.05263007434779876
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],70.3395,-0.03496467845796869
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],71.29650000000001,-0.024844199955237456
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],72.2535,-0.0251157792234038
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],73.21050000000001,-0.01749045394340254
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],74.1675,-0.015494970743820224
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],75.12450000000001,-0.030220163406260547
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],76.0815,-0.012282188379753367
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],77.03850000000001,-0.07927803921753451
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],77.9955,-0.07571657243138563
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],78.9525,-0.06903008024064006
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],79.90950000000002,-0.0218226261881439
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],80.8665,-0.039703641462198735
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],81.82350000000001,0.01761019095789451
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],82.7805,0.007452077029320936
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],83.7375,-0.0020748871045599415
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],84.69450000000002,0.008141068036409571
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],85.6515,-0.034349144709587276
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],86.6085,-0.013546395477196382
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],87.5655,-0.045566570010764584
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],88.52250000000001,-0.030704507136941173
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],89.47950000000002,-0.008742661830150933
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],90.4365,-0.01116543390830238
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],91.3935,-0.026232333697385757
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],92.35050000000003,0.003688530445040694
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],93.3075,0.013053039069811367
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],94.26450000000001,-0.018599383429572125
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,19.14,r [Mpc/h],95.22149999999999,0.01067699043629422
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],0.7935,-1.0
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],2.3805,-0.5525968313462615
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],3.9675,-0.7527508804808287
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],5.5545,-0.6783533976705555
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],7.1415,-0.6046716263862866
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],8.7285,-0.7281165359719591
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],10.315500000000002,-0.6966817888103394
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],11.9025,-0.6701394389689005
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],13.489500000000001,-0.6247586327420256
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],15.0765,-0.6533038176483943
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],16.6635,-0.6082856849672105
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],18.250500000000002,-0.39177962185787785
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],19.8375,-0.2601153569129203
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],21.424500000000002,-0.3306946747543803
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],23.0115,-0.27188856752690216
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],24.598499999999998,-0.2546176335827043
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],26.1855,-0.2126361372211194
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],27.772499999999997,-0.1776836864276058
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],29.3595,-0.13638554864735097
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],30.9465,-0.058531982526180415
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],32.5335,0.01802847884073877
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],34.12050000000001,0.021737229063240937
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],35.707499999999996,-0.08148335651962868
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],37.294500000000006,-0.10638169766058525
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],38.8815,0.0026699996225578726
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],40.46849999999999,-0.041350996289036934
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],42.0555,-0.09538349354596343
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],43.6425,-0.11663014739147304
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],45.22950000000001,-0.08384241586674268
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],46.8165,-0.05481582600764767
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],48.403499999999994,-0.08401775492500019
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],49.990500000000004,-0.05813893239172241
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],51.5775,0.02453772628693973
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],53.164500000000004,-0.00892291850195659
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],54.7515,-0.02344329373520726
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],56.338499999999996,-0.01705015030686685
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],57.9255,-0.03522325470516918
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],59.512499999999996,0.00034215940849469106
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],61.099500000000006,0.0656083070451543
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],62.6865,0.07857520557719799
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],64.27350000000001,0.0795590255865346
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],65.8605,0.023069993921914334
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],67.44749999999999,0.020746325029276536
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],69.0345,-0.005562328217972312
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],70.6215,-0.036151544358610455
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],72.2085,-0.026618976431458052
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],73.7955,0.0010051039319642907
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],75.3825,-0.011178850003346952
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],76.96950000000001,-0.06329359833609915
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],78.5565,-0.028585532045741435
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],80.1435,-0.08566838259665965
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],81.7305,-0.05588766312076232
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],83.3175,-0.04068298449857022
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],84.9045,-0.0006762810319380641
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],86.4915,-0.03817105133174359
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],88.0785,-0.02669839623453485
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],89.6655,-0.04305615046255851
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],91.2525,-0.04182470295448726
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],92.8395,-0.04425584336405086
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],94.4265,-0.051017481993377634
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],96.01350000000001,-0.057686869627208814
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],97.6005,-0.055374864455630224
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],99.1875,-0.049469653394207946
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],100.7745,-0.059132994242379056
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],102.36149999999999,-0.05375359002060731
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],103.94850000000001,-0.06441952573107845
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],105.5355,-0.05733733973808086
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],107.12249999999999,-0.07839333242010749
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],108.7095,-0.06803984411212749
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],110.2965,-0.08368644805693781
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],111.88350000000001,-0.059445180951103405
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],113.4705,-0.049773662705016375
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],115.05749999999999,-0.06172442591819749
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],116.64450000000001,-0.07222159231305192
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],118.2315,-0.04634688594226155
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],119.8185,-0.037121719266988706
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],121.4055,-0.03960069372773256
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],122.99249999999999,-0.01632383521900338
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],124.5795,-0.0018386179383920176
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],126.1665,0.005995262539806534
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],127.7535,-0.013220679639966204
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],129.3405,-0.047597268426090245
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],130.92749999999998,-0.07249350651940656
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],132.51450000000003,-0.08744897326692547
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],134.1015,-0.06937175080427804
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],135.6885,-0.07560479051088698
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],137.2755,-0.05558407179935965
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],138.86249999999998,-0.05261322325397666
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],140.44950000000003,-0.05689460844699268
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],142.0365,-0.05543586199575479
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],143.6235,-0.02855008215052579
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],145.2105,-0.026799692662470953
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],146.79749999999999,-0.0362713692721518
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],148.3845,-0.027615007486561427
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],149.9715,-0.017130838264101778
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],151.5585,-0.03444735191513981
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],153.14550000000003,-0.014266899952592338
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],154.7325,-0.012870381808643194
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],156.3195,0.022213331650324575
highres,CDM density around zmin voids,1.18,10^11 M_sol / h,31.74,r [Mpc/h],157.9065,0.0169327454938486
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],0.5195000000000001,-1.0
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],1.5585000000000002,-0.6811308128360829
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],2.5975,-0.7063046960332342
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],3.6365000000000007,-0.6682036836267349
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],4.6755,-0.6889718584220806
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],5.714500000000001,-0.5339604187604292
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],6.753500000000002,-0.40243412169281634
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],7.7925,-0.4650922215327189
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],8.831500000000002,-0.5474114762834723
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],9.8705,-0.36990977960783133
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],10.909500000000001,-0.39983231539842845
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],11.948500000000003,-0.4293285705794385
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],12.9875,-0.3694004880713566
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],14.026500000000002,-0.22060675824834208
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],15.065500000000002,-0.22708332525006036
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],16.1045,-0.010886356321636814
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],17.143500000000003,0.07096334097648538
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],18.1825,0.15126002503795188
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],19.221500000000002,0.2584000151658763
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],20.260500000000004,0.17472973553332882
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],21.2995,0.08949079531779236
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],22.338500000000003,0.05569380494355114
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],23.3775,0.08444912500908242
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],24.416500000000006,0.22246017589546163
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],25.455500000000004,0.28273584730848933
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],26.4945,0.3568692936108868
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],27.533500000000004,0.19019777999554988
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],28.5725,0.16522867579092892
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],29.611500000000007,0.07345211796995166
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],30.650500000000005,0.15793113676548942
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],31.6895,0.047264207860280516
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],32.728500000000004,0.019695889083133578
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],33.7675,-0.03151911440432342
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],34.80650000000001,0.0023497110017531853
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],35.8455,-0.012719919384525324
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],36.8845,0.010961222197157339
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],37.923500000000004,0.07611370168978704
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],38.962500000000006,0.05282004673935958
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],40.00150000000001,0.1067564434169237
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],41.0405,0.1262941979423684
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],42.07950000000001,0.16434879580337425
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],43.118500000000004,0.09789864026314743
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],44.1575,0.08247233199251514
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],45.1965,0.051167412925681166
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],46.2355,0.018170085928216784
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],47.27450000000001,-0.0061456835110828
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],48.313500000000005,-0.03191472073380808
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],49.352500000000006,-0.030697026196144672
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],50.39150000000001,-0.01616859193515985
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],51.4305,-0.005567117979481617
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],52.46950000000001,-0.02720100219755106
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],53.508500000000005,-0.018887159137785825
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],54.5475,0.0473439500993984
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],55.58650000000001,0.019995205894785206
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],56.6255,0.03062629268337891
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],57.66450000000001,0.06700924576086842
highres,CDM density around zmin voids,1.98,10^11 M_sol / h,20.78,r [Mpc/h],58.703500000000005,0.03493477907587472
