simulation,tracer sample,redshift,mass cut,bin property,bin range,bin index,void count,scaled radius,profile values,profile errors
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,2.3500000000000005,-0.0016229556890675623,0.0005982254877835567
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,2.45,-0.0013953102825339236,0.0005741152511544148
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,2.55,-0.0009634937585055736,0.0005519418527715358
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,2.6500000000000004,-0.000581946706435521,0.0005330615247133765
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,2.75,-0.0004552483016541098,0.0005111539861846922
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,2.8500000000000005,0.00010847188859886003,0.0004954489071991657
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,2.95,0.0003962592512634089,0.00047642095440573237
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,3.05,-0.0002542001819622053,0.00046123095523807107
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,3.1500000000000004,-0.0005018101846390177,0.00044570437097379156
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,3.25,-0.0004931124991438551,0.0004307847715231504
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,3.3500000000000005,-0.0004089284557559081,0.00041838898023112387
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,3.45,-0.000656389101634236,0.0004078684916571114
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,3.55,-0.0005898312806975614,0.0003948322808126576
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,3.6500000000000004,-0.000869158833660566,0.00038281723736324216
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,3.75,-0.001017772334606759,0.0003714343637109573
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,3.8500000000000005,-0.001078488664688404,0.0003636836956476345
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,3.95,-0.0011995020541903934,0.0003545797587495756
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,4.050000000000001,-0.001182867096569673,0.0003469398381316576
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,4.15,-0.0006852106851131801,0.0003385269552160106
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,4.25,-0.00045877361552493223,0.0003298800783510688
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,4.35,-0.00016645640439350018,0.00032192161324897555
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,4.45,0.00011789298877395993,0.0003141849962879963
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,4.550000000000001,0.0002547873739109363,0.00030852207803590883
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,4.65,0.00063203166624759,0.00030041872250876765
