simulation,tracer sample,redshift,mass cut,bin index,bin_center_radius,abundance_radius,error_radius,bin_center_core density,abundance_core density,error_core density,bin_center_compensation,abundance_compensation,error_compensation,bin_center_ellipticity,abundance_ellipticity,error_ellipticity
midres,subhalos,0.29,10^12 M_sol / h,31,31.5,1.0407700830576371e-05,1.2992381974452555e-07,0.63,0.06201117788427828,0.0023404610859541187,0.945,1.3263501936359519,0.01082419323789494,0.315,0.072523044220787,0.0025310716951049686
midres,subhalos,0.29,10^12 M_sol / h,32,32.5,9.114921717287951e-06,1.2350207530856997e-07,0.65,0.05595952854342573,0.002258342779296098,0.975,1.402724924775025,0.011306783979186625,0.325,0.0589671253543916,0.0023182369095323236
midres,subhalos,0.29,10^12 M_sol / h,33,33.5,8.14312336679386e-06,1.1851518918311502e-07,0.67,0.0505416478545809,0.002179005164983984,1.005,1.423902893181938,0.011565748577608233,0.335,0.04556263793582107,0.0020688928139489813
midres,subhalos,0.29,10^12 M_sol / h,34,34.5,7.13564332418933e-06,1.1258543697955548e-07,0.6900000000000001,0.04595523798573736,0.002108570929538851,1.0350000000000001,1.4549912085631669,0.011864539581784827,0.34500000000000003,0.03753817334413915,0.0019057120175546363
midres,subhalos,0.29,10^12 M_sol / h,35,35.5,6.209206547648046e-06,1.0653402445512168e-07,0.71,0.0409159359164549,0.002018234281587689,1.065,1.4537601269780718,0.012030168504292995,0.355,0.02887012509920175,0.0016953121198170205
midres,subhalos,0.29,10^12 M_sol / h,36,36.5,5.583515461751882e-06,1.0243689294006588e-07,0.73,0.03562004167169098,0.0019094346583832251,1.095,1.4176367159566774,0.012045922534452231,0.365,0.02231370426559952,0.0015112747490823495
midres,subhalos,0.29,10^12 M_sol / h,37,37.5,4.75755894805839e-06,9.584375632624706e-08,0.75,0.03344111139465556,0.0018752844072013007,1.125,1.3841254974102406,0.012064644399031862,0.375,0.019139252433419223,0.0014186957787676315
midres,subhalos,0.29,10^12 M_sol / h,38,38.5,3.891286756266091e-06,8.782801879889765e-08,0.77,0.02807090356901486,0.0017408835369310113,1.1549999999999998,1.3293732140203072,0.011980225260819691,0.385,0.015870857017866093,0.0013090062245050072
midres,subhalos,0.29,10^12 M_sol / h,39,39.5,3.359845796500024e-06,8.266360173017e-08,0.79,0.02580924685288993,0.0016908199792418682,1.185,1.2782777196667376,0.01189932468481413,0.395,0.013292315975737304,0.001213416883566269
midres,subhalos,0.29,10^12 M_sol / h,40,40.5,2.8193170753234332e-06,7.667531624139322e-08,0.81,0.0207839662139614,0.0015363949920161447,1.2149999999999999,1.21557808955207,0.011749789893176018,0.405,0.011357358586864152,0.0011357358586864153
midres,subhalos,0.29,10^12 M_sol / h,41,41.5,2.258579026364235e-06,6.947007971577816e-08,0.8300000000000001,0.021413528436863005,0.0015786262604547989,1.245,1.1635459636508432,0.011636623357033068,0.41500000000000004,0.006866294444428897,0.0008939153961938793
midres,subhalos,0.29,10^12 M_sol / h,42,42.5,1.8994193678990694e-06,6.447049422603306e-08,0.85,0.016089591331390884,0.0013847715394168913,1.275,1.0919469316903945,0.011407917941131501,0.425,0.008461933218731501,0.0010042467136851822
midres,subhalos,0.29,10^12 M_sol / h,43,43.5,1.4446451318738992e-06,5.6882846517907097e-08,0.87,0.016956115727277555,0.0014381989650249273,1.305,1.032127303370478,0.01122076376978033,0.435,0.006465281536300076,0.0008880747179132248
midres,subhalos,0.29,10^12 M_sol / h,44,44.5,1.0791781035912318e-06,4.9725902191616475e-08,0.89,0.01173032863428463,0.0012098910178999064,1.335,0.9647571348048349,0.010972362884612057,0.445,0.006489117967902137,0.0008998787525309937
midres,subhalos,0.29,10^12 M_sol / h,45,45.5,9.511513684792493e-07,4.7204849821807307e-08,0.91,0.013269881687170661,0.0013012189551144372,1.3649999999999998,0.9324643785561842,0.010907694876052162,0.455,0.004721015600243408,0.0007761301837328098
midres,subhalos,0.29,10^12 M_sol / h,46,46.5,6.44046819283424e-07,3.926822762081208e-08,0.93,0.012257534415600794,0.0012642681422999024,1.395,0.8442050830489312,0.010492080528775634,0.465,0.004433576277983266,0.0007603520587955206
midres,subhalos,0.29,10^12 M_sol / h,47,47.5,5.722972695635173e-07,3.741224288564417e-08,0.95,0.011988322952801117,0.0012636801952175599,1.4249999999999998,0.7942929974172517,0.010286042847895277,0.475,0.0037297004742047916,0.0007048471371075396
midres,subhalos,0.29,10^12 M_sol / h,48,48.5,3.7208333049939346e-07,3.0482254143813895e-08,0.97,0.00965655908490536,0.0011460227203230905,1.455,0.7276421282287843,0.009948118375349448,0.485,0.003944228358623316,0.0007324248189020749
midres,subhalos,0.29,10^12 M_sol / h,49,49.5,2.829048445899007e-07,2.6852139527962233e-08,0.99,0.009300414753909867,0.0011362265027683519,1.4849999999999999,0.6971146700617217,0.00983707240350384,0.495,0.002220994568097879,0.0005552486420244698
midres,subhalos,0.29,10^12 M_sol / h,50,50.5,2.2881593035899878e-07,2.4391860133057004e-08,1.01,0.007788904561732145,0.0010502556768518263,1.5150000000000001,0.6442132154785369,0.009551501788408993,0.505,0.001982630252077273,0.000529880223423315
midres,subhalos,0.29,10^12 M_sol / h,51,51.5,1.6175185536066486e-07,2.0710202883736602e-08,1.03,0.008954085424162282,0.0011371699860391643,1.545,0.6007902478147595,0.009314857366436058,0.515,0.0018774695244211236,0.0005207163568016424
midres,subhalos,0.29,10^12 M_sol / h,52,52.5,1.0542318123538478e-07,1.688121937948127e-08,1.05,0.006919575879774641,0.0010093238768723643,1.575,0.5778581984705461,0.009223620985628619,0.525,0.0030917253930907974,0.000674669792469318
midres,subhalos,0.29,10^12 M_sol / h,53,53.5,7.713012233973451e-08,1.4576223021637487e-08,1.07,0.006151201496367042,0.0009606562778224638,1.605,0.5243524202390929,0.008869511208242054,0.535,0.002400468876631041,0.0006001172191577602
midres,subhalos,0.29,10^12 M_sol / h,54,54.5,5.33165832328405e-08,1.2231663069832994e-08,1.09,0.006266177225271099,0.0009786124699312948,1.6349999999999998,0.4964035031141592,0.008710173930327367,0.545,0.0016811694994629779,0.0005068916762462083
midres,subhalos,0.29,10^12 M_sol / h,55,55.5,2.000337284979096e-08,7.560564277578322e-09,1.11,0.006692428708037359,0.0010205858100285777,1.665,0.44512432802294993,0.008323353013291884,0.555,0.0028014817847598246,0.0006603155891247546
midres,subhalos,0.29,10^12 M_sol / h,56,56.5,1.4545567130156874e-08,6.504975374863461e-09,1.1300000000000001,0.004277938401052165,0.0008232896291413682,1.6949999999999998,0.42557564982318935,0.00821152400464974,0.5650000000000001,0.0014259794670173883,0.00047532648900579607
midres,subhalos,0.29,10^12 M_sol / h,57,57.5,1.184240863694188e-08,5.92120431847094e-09,1.15,0.0035474218796008174,0.0007563128859464604,1.725,0.3929575963903226,0.007960089010438726,0.575,0.00145121804165488,0.00048373934721829335
midres,subhalos,0.29,10^12 M_sol / h,58,58.5,9.036272677318696e-09,5.217094462720809e-09,1.17,0.0034450654380154596,0.0007517749116086685,1.755,0.35943516069961295,0.007678906325071761,0.585,0.0024607610271539,0.0006353657651442207
midres,subhalos,0.29,10^12 M_sol / h,59,59.5,,0.0,1.19,0.0033371004242884793,0.0007461983396452431,1.785,0.33304262234399273,0.007454517678328673,0.595,0.0011679851485009679,0.0004414568911357724
midres,subhalos,0.29,10^12 M_sol / h,60,60.5,6.230136717695511e-09,4.405371920801795e-09,,,,1.815,0.31607528947242935,0.0073229170869182104,0.605,0.0016965930728525462,0.0005365098372678031
midres,subhalos,0.29,10^12 M_sol / h,61,61.5,3.166557092051851e-09,3.166557092051851e-09,,,,1.8449999999999998,0.29060115480500365,0.0070794151870828236,0.615,0.0017246359335608527,0.0005453777684623123
midres,subhalos,0.29,10^12 M_sol / h,62,62.5,6.4360916505118916e-09,4.551004050415078e-09,,,,1.875,0.2767479816151003,0.0069645553966752064,0.625,0.0019279466736960755,0.0005812977938603306
midres,subhalos,0.29,10^12 M_sol / h,63,63.5,,0.0,,,,1.9049999999999998,0.2519721141793114,0.006698449075491687,0.635,0.000890360827488733,0.00039818146695355417
midres,subhalos,0.29,10^12 M_sol / h,64,64.5,,0.0,,,,1.935,0.22808520542797595,0.006423024413241964,0.645,0.000723505806274309,0.0003617529031371545
midres,subhalos,0.29,10^12 M_sol / h,65,65.5,,0.0,,,,1.9649999999999999,0.21986584295437125,0.006354928812785326,0.655,0.0011020844258364474,0.00044992408279457766
midres,subhalos,0.29,10^12 M_sol / h,66,66.5,,0.0,,,,1.9949999999999999,0.19338496958751877,0.006005281062426011,0.665,0.0007459400948409543,0.00037297004742047713
midres,subhalos,0.29,10^12 M_sol / h,67,67.5,,0.0,,,,2.025,0.1873964166832571,0.005955849088872142,0.675,0.00037857861956213843,0.0002676955091046303
midres,subhalos,0.29,10^12 M_sol / h,68,68.5,,0.0,,,,2.0549999999999997,0.18402566482612143,0.005945599354605589,0.685,0.0007683743834075996,0.0003841871917037998
midres,subhalos,0.29,10^12 M_sol / h,69,69.5,,0.0,,,,2.085,0.16001116105856059,0.005584428025707747,0.6950000000000001,0.0005846936457681982,0.00033757303377773286
midres,subhalos,0.29,10^12 M_sol / h,70,70.5,,0.0,,,,2.115,0.15816173439485012,0.005591861745741207,,,
midres,subhalos,0.29,10^12 M_sol / h,71,71.5,,0.0,,,,2.145,0.14015401139100886,0.005301111567106597,,,
midres,subhalos,0.29,10^12 M_sol / h,72,72.5,,0.0,,,,2.175,0.12828907702532633,0.005107107518085345,,,
midres,subhalos,0.29,10^12 M_sol / h,73,73.5,,0.0,,,,2.205,0.1300585815360205,0.005177550380403764,,,
midres,subhalos,0.29,10^12 M_sol / h,74,74.5,,0.0,,,,2.235,0.12054644318376107,0.005018414092855991,,,
midres,subhalos,0.29,10^12 M_sol / h,75,75.5,,0.0,,,,2.2649999999999997,0.1098845475424646,0.004823396293951108,,,
midres,subhalos,0.29,10^12 M_sol / h,76,76.5,,0.0,,,,2.295,0.09567943645067041,0.00453055262458354,,,
midres,subhalos,0.29,10^12 M_sol / h,77,77.5,,0.0,,,,2.325,0.09475682633336856,0.004538028948311809,,,
midres,subhalos,0.29,10^12 M_sol / h,78,78.5,,0.0,,,,2.355,0.09663990442992991,0.004612370987195372,,,
midres,subhalos,0.29,10^12 M_sol / h,79,79.5,,0.0,,,,2.385,0.07958984511928083,0.00421234129395777,,,
midres,subhalos,0.29,10^12 M_sol / h,80,80.5,,0.0,,,,2.415,0.08397715067709541,0.004354012435662319,,,
midres,subhalos,0.29,10^12 M_sol / h,81,81.5,,0.0,,,,2.445,0.07130738620908136,0.004036985788471096,,,
midres,subhalos,0.29,10^12 M_sol / h,82,82.5,,0.0,,,,2.4749999999999996,0.07241367706402511,0.004093063026522167,,,
midres,subhalos,0.29,10^12 M_sol / h,83,83.5,,0.0,,,,2.505,0.0690765766397356,0.004021793781540543,,,
midres,subhalos,0.29,10^12 M_sol / h,84,84.5,,0.0,,,,2.535,0.05995142976525361,0.0037691140962756247,,,
midres,subhalos,0.29,10^12 M_sol / h,85,85.5,,0.0,,,,2.565,0.06281881227267704,0.0038809591830789177,,,
midres,subhalos,0.29,10^12 M_sol / h,86,86.5,,0.0,,,,2.5949999999999998,0.056761554359683705,0.003710618888485703,,,
midres,subhalos,0.29,10^12 M_sol / h,87,87.5,,0.0,,,,2.625,0.052755631707502096,0.003597904219970545,,,
midres,subhalos,0.29,10^12 M_sol / h,88,88.5,,0.0,,,,2.655,0.03946051144569327,0.0031294221175256023,,,
midres,subhalos,0.29,10^12 M_sol / h,89,89.5,,0.0,,,,2.6849999999999996,0.044926064997742834,0.0033579317558567415,,,
midres,subhalos,0.29,10^12 M_sol / h,90,90.5,,0.0,,,,2.715,0.04035227441621741,0.0032001435213114913,,,
midres,subhalos,0.29,10^12 M_sol / h,91,91.5,,0.0,,,,2.745,0.042850893305328146,0.0033159016774504425,,,
midres,subhalos,0.29,10^12 M_sol / h,92,92.5,,0.0,,,,2.775,0.03709369400191221,0.003101930523074704,,,
midres,subhalos,0.29,10^12 M_sol / h,93,93.5,,0.0,,,,2.8049999999999997,0.03067748747185218,0.0028361347200555687,,,
midres,subhalos,0.29,10^12 M_sol / h,94,94.5,,0.0,,,,2.835,0.03100558894213891,0.0028664677117138746,,,
midres,subhalos,0.29,10^12 M_sol / h,95,95.5,,0.0,,,,2.865,0.031869309051955216,0.0029214547709254914,,,
midres,subhalos,0.29,10^12 M_sol / h,96,96.5,,0.0,,,,2.8949999999999996,0.025437678948505058,0.002623696252299816,,,
midres,subhalos,0.29,10^12 M_sol / h,97,97.5,,0.0,,,,2.925,0.029802550217752563,0.002854566596518676,,,
midres,subhalos,0.29,10^12 M_sol / h,98,98.5,,0.0,,,,2.955,0.028727106509589446,0.0028169245511818247,,,
midres,subhalos,0.29,10^12 M_sol / h,99,99.5,,0.0,,,,2.985,0.027065567012621868,0.002748091967343259,,,
midres,subhalos,0.47,10^12 M_sol / h,0,0.5,6.436091650511892e-10,1.2872183301023782e-10,0.01,,0.0,0.015,,0.0,0.005,,0.0
midres,subhalos,0.47,10^12 M_sol / h,1,1.5,,0.0,0.03,0.00026863705689328464,3.411694034240455e-05,0.045,,0.0,0.015,0.00014731709571567223,2.5264673482541336e-05
midres,subhalos,0.47,10^12 M_sol / h,2,2.5,,0.0,0.05,0.01158316772195776,0.00028921789634799174,0.075,,0.0,0.025,0.0016248209086287381,0.00010832139390858255
midres,subhalos,0.47,10^12 M_sol / h,3,3.5,2.342737360786328e-09,6.497584368661758e-10,0.07,0.08309406340989971,0.0009165591700748283,0.105,,0.0,0.035,0.007653267550954382,0.00027816274046015856
midres,subhalos,0.47,10^12 M_sol / h,4,4.5,3.1047706122069366e-08,2.6821133005584815e-09,0.09,0.23896566067384564,0.001762444670126457,0.135,,0.0,0.045,0.026517077228820997,0.0005870979578715043
midres,subhalos,0.47,10^12 M_sol / h,5,5.5,1.852049733351302e-07,7.242087546466308e-09,0.11,0.438405566853076,0.002639130470658552,0.16499999999999998,,0.0,0.055,0.0674885612608033,0.001035470941586193
midres,subhalos,0.47,10^12 M_sol / h,6,6.5,5.33140087961803e-07,1.3357754316185601e-08,0.13,0.6041647409529967,0.003368029234979611,0.195,,0.0,0.065,0.14083658778943464,0.0016261324322241408
midres,subhalos,0.47,10^12 M_sol / h,7,7.5,1.2067671844709795e-06,2.1587307659945113e-08,0.15000000000000002,0.7195573554559325,0.0039482516571302815,0.22499999999999998,2.1664278781716504e-05,2.1664278781716504e-05,0.07500000000000001,0.24894422748070447,0.0023223258051447123
midres,subhalos,0.47,10^12 M_sol / h,8,8.5,2.227660042075176e-06,3.122410679898742e-08,0.16999999999999998,0.7865259740259744,0.004394479912315123,0.255,2.455284928594535e-05,2.455284928594535e-05,0.08499999999999999,0.38778770162222137,0.0030856592476930372
midres,subhalos,0.47,10^12 M_sol / h,9,9.5,3.592755081148748e-06,4.1921007555744505e-08,0.19,0.7970634792254001,0.00467681018781402,0.28500000000000003,8.232425937052281e-05,4.752993330840791e-05,0.095,0.5588170726071077,0.003915958870484713
midres,subhalos,0.47,10^12 M_sol / h,10,10.5,5.212230206617153e-06,5.30838663844466e-08,0.21000000000000002,0.7809972500808805,0.004866994864894418,0.31499999999999995,0.00027296991264962815,9.098997088320939e-05,0.10500000000000001,0.7388688935619545,0.00473390814978179
midres,subhalos,0.47,10^12 M_sol / h,11,11.5,7.037351332502711e-06,6.455199075211568e-08,0.22999999999999998,0.7326353584138284,0.004933263848275024,0.345,0.0002989670471876875,9.965568239589582e-05,0.11499999999999999,0.8921841059296579,0.005443994118879763
midres,subhalos,0.47,10^12 M_sol / h,12,12.5,8.812940297045933e-06,7.531327337347457e-08,0.25,0.6770809261912459,0.004944436257517122,0.375,0.0009748925451772419,0.00018761815779634667,0.125,0.9977122521606498,0.0060020435929137965
midres,subhalos,0.47,10^12 M_sol / h,13,13.5,1.077471252085516e-05,8.654178197582552e-08,0.27,0.6100097633683038,0.004877269608266874,0.405,0.002651707722882103,0.00032156679499144097,0.135,1.0868492050653964,0.006510180297810702
midres,subhalos,0.47,10^12 M_sol / h,14,14.5,1.2387365389174023e-05,9.61677773402294e-08,0.29000000000000004,0.5556786407542647,0.004824333685280801,0.43499999999999994,0.004272195775754498,0.00042301041504786427,0.14500000000000002,1.0897031127235777,0.006755843538138365
midres,subhalos,0.47,10^12 M_sol / h,15,15.5,1.4044530267347825e-05,1.0587064567027454e-07,0.31,0.49290422655636135,0.004697735992872197,0.46499999999999997,0.008685931506216195,0.0006236135390082776,0.155,1.076473459814206,0.006942389863106936
midres,subhalos,0.47,10^12 M_sol / h,16,16.5,1.52700650950717e-05,1.1389863509662287e-07,0.33,0.4293340111845447,0.0045235678130546506,0.495,0.015108668022369078,0.0008485873386549079,0.165,1.0281996695475335,0.007000389233861383
midres,subhalos,0.47,10^12 M_sol / h,17,17.5,1.615047094412852e-05,1.2063344298886468e-07,0.35,0.38342162730507995,0.004402494413175963,0.525,0.029420090585570987,0.0012195019898308403,0.175,0.9542320446457474,0.006945244014517416
midres,subhalos,0.47,10^12 M_sol / h,18,18.5,1.7048588917407553e-05,1.2743425581876238e-07,0.37,0.3337237717798213,0.004222998450020925,0.5549999999999999,0.04264396635393088,0.001509580045170155,0.185,0.8572078499792014,0.006768156932407981
midres,subhalos,0.47,10^12 M_sol / h,19,19.5,1.7363699964616613e-05,1.3203666475954686e-07,0.39,0.29509780699727295,0.004077010057937242,0.585,0.07316893515736926,0.0020301221008765745,0.195,0.7757371631926785,0.006610222691281635
midres,subhalos,0.47,10^12 M_sol / h,20,20.5,1.7556448037366145e-05,1.3612922175144414e-07,0.41000000000000003,0.2603121967000976,0.003926139036282082,0.615,0.11920119471276044,0.0026567991323923025,0.20500000000000002,0.6735785344548703,0.006315569751147955
midres,subhalos,0.47,10^12 M_sol / h,21,21.5,1.7456405428750586e-05,1.3901214457450946e-07,0.43,0.23419518648611154,0.0038137278508301358,0.645,0.17469929981051027,0.003293868813060814,0.215,0.5778801936497661,0.005990728267133115
midres,subhalos,0.47,10^12 M_sol / h,22,22.5,1.7338058575480972e-05,1.4172536867502956e-07,0.45,0.20784709063178797,0.0036754009231983443,0.6749999999999999,0.25412199010953435,0.004064001588938254,0.225,0.4942055275685165,0.005667434955438733
midres,subhalos,0.47,10^12 M_sol / h,23,23.5,1.7146700698527956e-05,1.440390731486737e-07,0.47,0.176288013587836,0.0034592887091170433,0.705,0.3673741738688354,0.00499378371201083,0.235,0.40464106622914525,0.005240954573803032
midres,subhalos,0.47,10^12 M_sol / h,24,24.5,1.651774007807333e-05,1.4434922599153564e-07,0.49,0.15272161112908428,0.003287568244312458,0.735,0.4827927855063082,0.005845274544173811,0.245,0.341040520867033,0.004912782301142839
midres,subhalos,0.47,10^12 M_sol / h,25,25.5,1.599845045934343e-05,1.4493228990874224e-07,0.51,0.1330273374312519,0.0031302716336734063,0.765,0.6260239982437487,0.006790583085037031,0.255,0.27614589591902733,0.004510044976527029
midres,subhalos,0.47,10^12 M_sol / h,26,26.5,1.5090832814788243e-05,1.4349462851496652e-07,0.53,0.12155682395895909,0.0030503810567375235,0.7949999999999999,0.7755754032444446,0.00770506730605638,0.265,0.23339216388593592,0.004226759703810378
midres,subhalos,0.47,10^12 M_sol / h,27,27.5,1.4199047955693313e-05,1.4179210936588907e-07,0.55,0.10000953228266388,0.0028185680921470127,0.825,0.9274116675139799,0.008583098780254785,0.275,0.18460854092526677,0.0038294264086152583
midres,subhalos,0.47,10^12 M_sol / h,28,28.5,1.3450453263638975e-05,1.404905113793143e-07,0.5700000000000001,0.09426127697924896,0.002785675827270002,0.855,1.0619006216203715,0.009349876052654105,0.28500000000000003,0.1485129639044237,0.0034966011726179054
midres,subhalos,0.47,10^12 M_sol / h,29,29.5,1.2386773268742176e-05,1.3716591519313228e-07,0.59,0.08069654989138968,0.002622285525524325,0.885,1.19144578730878,0.01007603429822134,0.295,0.11588944862966205,0.0031424938934480275
midres,subhalos,0.47,10^12 M_sol / h,30,30.5,1.139015734884371e-05,1.3374294588150043e-07,0.61,0.0740932777187225,0.002554940610990431,0.9149999999999999,1.2883948791422088,0.010654078706933592,0.305,0.10078800203355355,0.002979859748470654
midres,subhalos,0.47,10^12 M_sol / h,31,31.5,1.0505014536332111e-05,1.305298109978708e-07,0.63,0.061509220317049446,0.00236573924296344,0.945,1.368489162083467,0.011158798726205347,0.315,0.07670454545454539,0.0026418448776411693
midres,subhalos,0.47,10^12 M_sol / h,32,32.5,9.173490151307608e-06,1.2389822466811149e-07,0.65,0.060270023570735264,0.002378668094166805,0.975,1.4105250843462576,0.01150730365936433,0.325,0.06111493044322221,0.002395282974306885
midres,subhalos,0.47,10^12 M_sol / h,33,33.5,8.09310206248608e-06,1.1815062290050246e-07,0.67,0.0515768706382585,0.0022340422583457084,1.005,1.463505800249571,0.011900387788927463,0.335,0.04644821370800014,0.002120061200307696
midres,subhalos,0.47,10^12 M_sol / h,34,34.5,7.228014111557476e-06,1.1331180217169307e-07,0.6900000000000001,0.047934383232425895,0.0021856197453477104,1.0350000000000001,1.4589591902759151,0.01205792576253105,0.34500000000000003,0.0360753570273143,0.0018960786698427312
midres,subhalos,0.47,10^12 M_sol / h,35,35.5,6.6424070044607e-06,1.1018767550884257e-07,0.71,0.040094802883948975,0.0020276813376150444,1.065,1.455000404399869,0.012214824167320785,0.355,0.030250554605536953,0.0017612553823449994
midres,subhalos,0.47,10^12 M_sol / h,36,36.5,5.621102236990871e-06,1.0278110389978226e-07,0.73,0.03468739890003232,0.0019123782059476298,1.095,1.4053141031566392,0.012172355304778223,0.365,0.023195221148957782,0.0015638214908431822
midres,subhalos,0.47,10^12 M_sol / h,37,37.5,4.73052736312624e-06,9.557108505871662e-08,0.75,0.028921812173591507,0.0017699861606819526,1.125,1.3702656329435676,0.012183147515542657,0.375,0.024697277811156795,0.0016356171796150858
midres,subhalos,0.47,10^12 M_sol / h,38,38.5,4.152952498409303e-06,9.0732933013296e-08,0.77,0.029804270462633425,0.001820585580932483,1.1549999999999998,1.3507562277580056,0.0122563270199253,0.385,0.01645907473309607,0.001352927609052094
midres,subhalos,0.47,10^12 M_sol / h,39,39.5,3.388319065961888e-06,8.301313226055012e-08,0.79,0.024531185007163635,0.0016730129315388543,1.185,1.2623861903221323,0.012001517188058313,0.395,0.011752149096455137,0.001157973658608929
midres,subhalos,0.47,10^12 M_sol / h,40,40.5,2.9673729276518083e-06,7.866285054618353e-08,0.81,0.024918253454730303,0.001707370593580209,1.2149999999999999,1.2198245482275718,0.011945867194094817,0.405,0.011113775015020555,0.001140249257535595
midres,subhalos,0.47,10^12 M_sol / h,41,41.5,2.420974490889951e-06,7.192423618431508e-08,0.8300000000000001,0.019539735175856263,0.0015304701766486698,1.245,1.161954926745851,0.011802124056229086,0.41500000000000004,0.008031670287008403,0.0009812246962168632
midres,subhalos,0.47,10^12 M_sol / h,42,42.5,1.8972310967378952e-06,6.443334614215017e-08,0.85,0.01853740121088874,0.001508552316103177,1.275,1.0953026066460219,0.011595861292608423,0.425,0.006874797800064699,0.000918683498971047
midres,subhalos,0.47,10^12 M_sol / h,43,43.5,1.4334463324020085e-06,5.666194142506461e-08,0.87,0.014827032398206763,0.0013649389684545251,1.305,1.0125103988538218,0.0112793964284844,0.435,0.007287863382169426,0.0009569433438816603
midres,subhalos,0.47,10^12 M_sol / h,44,44.5,1.2647692424253926e-06,5.3832153875870516e-08,0.89,0.015682049267458507,0.0014197860299048873,1.335,0.96573144382308,0.011141654261450577,0.445,0.007069776309100147,0.0009532884430482412
midres,subhalos,0.47,10^12 M_sol / h,45,45.5,9.534941058400357e-07,4.7262948120499265e-08,0.91,0.014325865415723057,0.001372169045372018,1.3649999999999998,0.9294726625687469,0.01105262651816451,0.455,0.006308637981235841,0.0009105734591716023
midres,subhalos,0.47,10^12 M_sol / h,46,46.5,8.164310980507344e-07,4.421222273193604e-08,0.93,0.013028897259324296,0.001322884086817484,1.395,0.864608367611036,0.01077649867165434,0.465,0.004969785552525762,0.0008170277119600307
midres,subhalos,0.47,10^12 M_sol / h,47,47.5,5.380572619827941e-07,3.6275813202614844e-08,0.95,0.010839360817118875,0.0012195233709112064,1.4249999999999998,0.792782617738133,0.010429544720577529,0.475,0.004390627166427899,0.0007761605607607609
midres,subhalos,0.47,10^12 M_sol / h,48,48.5,4.095413839053727e-07,3.1979809286783936e-08,0.97,0.010226983870222296,0.0011969779245271405,1.455,0.7455891528400419,0.01022026474733343,0.485,0.0037825830752876983,0.0007279584522498251
midres,subhalos,0.47,10^12 M_sol / h,49,49.5,3.4407345963636567e-07,2.9613128423191424e-08,0.99,0.008865022877478385,0.0011258590312993493,1.4849999999999999,0.6976201067615652,0.009987426132174805,0.495,0.004146542958820535,0.0007699936970038525
midres,subhalos,0.47,10^12 M_sol / h,50,50.5,2.574179216538736e-07,2.5871474558757615e-08,1.01,0.010356969542912594,0.0012291461488001044,1.5150000000000001,0.639798146693164,0.009660701516324133,0.505,0.002917456209271153,0.0006523630405309152
midres,subhalos,0.47,10^12 M_sol / h,51,51.5,1.8031354368074116e-07,2.1866229009562342e-08,1.03,0.007140546286453753,0.0010306490801612641,1.545,0.6065001502056656,0.009498620947367295,0.515,0.001933897952581225,0.0005363667868881871
midres,subhalos,0.47,10^12 M_sol / h,52,52.5,1.0272002274216978e-07,1.666338806781903e-08,1.05,0.005762698155936586,0.0009348330844036574,1.575,0.5664125687479817,0.009268033155085908,0.525,0.0024263992235522467,0.0006065998058880617
midres,subhalos,0.47,10^12 M_sol / h,53,53.5,1.1569518350960176e-07,1.7852154390010526e-08,1.07,0.006181540879049771,0.0009773874313618348,1.605,0.5149223552248459,0.008920501090688475,0.535,0.001699923741738687,0.0005125462930512945
midres,subhalos,0.47,10^12 M_sol / h,54,54.5,5.33165832328405e-08,1.2231663069832994e-08,1.09,0.00550994823681656,0.0009313512391358808,1.6349999999999998,0.47779122567823584,0.008672789832067086,0.545,0.0025188334796875703,0.0006297083699218926
midres,subhalos,0.47,10^12 M_sol / h,55,55.5,3.714912100675464e-08,1.0303312356020787e-08,1.11,0.00561104820446457,0.0009484402526980071,1.665,0.4476013310532879,0.008470980116883933,0.555,0.00160315662984702,0.0005069626396316059
midres,subhalos,0.47,10^12 M_sol / h,56,56.5,1.745468055618825e-08,7.125843497656682e-09,1.1300000000000001,0.004896127004667926,0.0008939064016222748,1.6949999999999998,0.4297167467763549,0.008374460715472489,0.5650000000000001,0.0019584508018671704,0.0005653560488263245
midres,subhalos,0.47,10^12 M_sol / h,57,57.5,1.4803010796177349e-08,6.6201076823831675e-09,1.15,0.0043184129038222,0.0008469104486284722,1.725,0.39131464620788436,0.008061919550098398,0.575,0.0016609280399316154,0.0005252315635823002
midres,subhalos,0.47,10^12 M_sol / h,58,58.5,9.036272677318696e-09,5.217094462720809e-09,1.17,0.0042245343624347145,0.0008449068724869428,1.755,0.36601365716134365,0.007864444727502367,0.585,0.0015208323704764973,0.0005069441234921657
midres,subhalos,0.47,10^12 M_sol / h,59,59.5,,0.0,1.19,0.0032655289550307318,0.0007491637216939439,1.785,0.3279278550630885,0.007507392517658299,0.595,0.0018905693950177918,0.0005700281203093834
midres,subhalos,0.47,10^12 M_sol / h,60,60.5,6.230136717695511e-09,4.405371920801795e-09,,,,1.815,0.2962156837824095,0.007194874089750498,0.605,0.0019223436705643096,0.0005796084248523984
midres,subhalos,0.47,10^12 M_sol / h,61,61.5,,0.0,,,,1.8449999999999998,0.28263651384202954,0.007085869959580322,0.615,0.0007105883440403007,0.0003552941720201503
midres,subhalos,0.47,10^12 M_sol / h,62,62.5,,0.0,,,,1.875,0.26953973517585594,0.006975781895003943,0.625,0.0005416069695429121,0.00031269692966057774
