simulation,tracer sample,redshift,mass cut,bin property,bin range,bin index,void count,scaled radius,profile values,profile errors
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,1.1500000000000001,0.264958653579606,0.008212856254550486
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,1.25,0.23373303500981368,0.007553698137047749
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,1.35,0.18951101480632104,0.006546627629174792
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,1.4500000000000002,0.14171624722993026,0.005926202578842015
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,1.55,0.108555022553664,0.005482271230946906
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,1.6500000000000001,0.07681470265929269,0.0050422546907957
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,1.75,0.05813928683863634,0.004689429734979821
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,1.85,0.04319438168249956,0.004550463752372618
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,1.9500000000000002,0.03192474799483125,0.004294467032971606
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,2.05,0.025774213443603422,0.004072351272448972
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,2.1500000000000004,0.021108112374571553,0.003939198790470808
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,2.25,0.01790774019155794,0.003749936591608869
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,2.3500000000000005,0.01286935727116556,0.003583123354419679
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,2.45,0.012442637257010114,0.003428058576079488
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,2.55,0.012536182971748744,0.003335254396864542
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,2.6500000000000004,0.013752523955778972,0.0032889529459697526
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,2.75,0.01401615112725918,0.0031920042361802624
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,2.8500000000000005,0.011539893920339273,0.00303727781458454
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,2.95,0.010794258891099862,0.0029518558354254443
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,3.05,0.010898125386941127,0.002853790480115568
