simulation,tracer sample,redshift,mass cut,bin property,bin range,bin index,void count,scaled radius,profile values,profile errors
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,1.4500000000000002,0.08676220222142961,0.0008590268633586313
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,1.55,0.05698439074177464,0.0007908085910476354
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,1.6500000000000001,0.035994887517691865,0.0007357419000349155
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,1.75,0.020977656026123004,0.0006867081684844039
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,1.85,0.010386240427547877,0.0006454718829977513
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,1.9500000000000002,0.00504021722187642,0.0006107554874826478
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,2.05,0.001386500113199407,0.0005812656419379562
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,2.1500000000000004,0.00047210728564217597,0.0005548597408764523
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,2.25,-0.00026360285609117184,0.0005325046359947191
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,2.3500000000000005,-0.0005556591373209185,0.0005099086777842087
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,2.45,-0.00043304349350392624,0.0004897080303712595
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,2.55,-7.287243337084082e-05,0.0004713925925925111
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,2.6500000000000004,-0.00011680329787211452,0.000456167420103912
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,2.75,0.00016220000279765223,0.00044061413367995413
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,2.8500000000000005,0.0003318862696088942,0.000426268272082409
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,2.95,0.0003101828919065408,0.00041289464305620347
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,3.05,-0.00018029786139772686,0.00039825329702755153
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,3.1500000000000004,0.0003814039261818003,0.0003864691417844467
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,3.25,0.00021867006310216652,0.000375697328094425
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,3.3500000000000005,0.00042979220181904587,0.0003650436698963456
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,3.45,0.00023573316220470986,0.00035625149305381715
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,3.55,0.0005132955309470333,0.0003462711293621622
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,3.6500000000000004,0.0004006429879559459,0.00033593291827561136
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,3.75,0.0004798010378985751,0.0003272520447767737
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,3.8500000000000005,0.0005018036427479888,0.0003174606166401694
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,3.95,0.000850691835380113,0.0003099599848988252
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,4.050000000000001,0.0011582465386246188,0.0003026473266221894
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,4.15,0.0012621631870266548,0.00029376222688644874
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,4.25,0.0009620696129102324,0.00028544178131241965
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,4.35,0.0012271287546539167,0.0002804113708405582
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,4.45,0.0007724118606415864,0.00027323786137599355
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,4.550000000000001,0.0006032524294112829,0.00026781638755693184
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,4.65,0.0004929332753964566,0.0002616888793694537
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,4.75,0.00019511601548782842,0.0002553416240772767
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,4.8500000000000005,0.00012772396852755996,0.00024945122595956083
midres,CDM voids,0.00,N/A,percentage_radius,"[0.5, 0.75]",2,134320.0,4.95,0.0005894535047388239,0.0002464970361399443
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,0.05,-0.8284800034560929,0.0023874305540570865
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,0.15000000000000002,-0.8102099605995599,0.0009833604349933135
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,0.25,-0.7735277209316298,0.000693903881581608
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,0.35000000000000003,-0.7092944221836952,0.0006187691960019099
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,0.45,-0.6119040410832275,0.0006185670849298504
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,0.55,-0.4757686110263196,0.0006721267897087214
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,0.6500000000000001,-0.313307162546024,0.0007566504279322041
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,0.75,-0.14680304925684373,0.0008531966572148651
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,0.8500000000000001,-0.013657773498489734,0.0009261761225540987
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,0.95,0.06852790675156273,0.0009572231127653507
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,1.05,0.09954720751954027,0.0009161164547135632
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,1.1500000000000001,0.09723446126337931,0.0008392224404942933
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,1.25,0.07881725918110316,0.0007572547850765194
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,1.35,0.05614429283384825,0.0006877079557272638
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,1.4500000000000002,0.035496924015227194,0.0006278581440423014
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,1.55,0.01907732425978126,0.0005784744329435988
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,1.6500000000000001,0.008894535363416889,0.0005428080404244655
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,1.75,0.0033827815629488,0.000510547374320512
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,1.85,-4.570919078272784e-05,0.0004824975658018729
