simulation,tracer sample,redshift,mass cut,bin index,bin_center_radius,abundance_radius,error_radius,bin_center_core density,abundance_core density,error_core density,bin_center_compensation,abundance_compensation,error_compensation,bin_center_ellipticity,abundance_ellipticity,error_ellipticity
highres,subhalos,0.67,10^11 M_sol / h,2,2.5,1.544952392578125e-06,1.213829237113748e-07,0.05,0.10414842062240909,0.002757024985041763,0.075,,0.0,0.025,0.0013866993635779765,0.0003181306521530825
highres,subhalos,0.67,10^11 M_sol / h,3,3.5,9.225845336914062e-06,3.509676971308304e-07,0.07,0.2701582296958019,0.0052539686416346746,0.105,,0.0,0.035,0.007969872131721841,0.0009024103179817675
highres,subhalos,0.67,10^11 M_sol / h,4,4.5,2.588653564453125e-05,6.666122076054702e-07,0.09,0.454808197582764,0.007729737616056567,0.135,,0.0,0.045,0.0233841303205465,0.0017527146694858555
highres,subhalos,0.67,10^11 M_sol / h,5,5.5,5.190658569335938e-05,1.0435724736778623e-06,0.11,0.5728965960179836,0.009590998409163833,0.16499999999999998,,0.0,0.055,0.05138086062941557,0.002872277427745396
highres,subhalos,0.67,10^11 M_sol / h,6,6.5,7.394027709960939e-05,1.354026780999669e-06,0.13,0.6491650610147714,0.011098865802917423,0.195,0.00018975886027909153,0.00018975886027909153,0.065,0.12353301804168845,0.004841640704392182
highres,subhalos,0.67,10^11 M_sol / h,7,7.5,9.195327758789063e-05,1.6219754542989768e-06,0.15000000000000002,0.6399982483797517,0.011837619540123735,0.22499999999999998,,0.0,0.07500000000000001,0.21895253109125956,0.006923886977072126
highres,subhalos,0.67,10^11 M_sol / h,8,8.5,0.00010726165771484374,1.8649266460977394e-06,0.16999999999999998,0.6149062883166931,0.012352597296614237,0.255,0.0004962924038068542,0.000350931724183199,0.08499999999999999,0.35112687569334977,0.009334388067223347
highres,subhalos,0.67,10^11 M_sol / h,9,9.5,0.00011516952514648437,2.042963604733678e-06,0.19,0.571874817539557,0.012593795659199606,0.28500000000000003,0.0008320196181467867,0.0004803667505080969,0.095,0.5125240847784195,0.011922389208381167
highres,subhalos,0.67,10^11 M_sol / h,10,10.5,0.00011775970458984375,2.1718160701465237e-06,0.21000000000000002,0.5585041163075848,0.01308435118172109,0.31499999999999995,0.0012261341741110535,0.0006130670870555268,0.10500000000000001,0.6939919425468563,0.014585328564300627
highres,subhalos,0.67,10^11 M_sol / h,11,11.5,0.00011340141296386718,2.2304279162169013e-06,0.22999999999999998,0.49889064050913784,0.012941837775153762,0.345,0.0043644537864191,0.0012104816858713094,0.11499999999999999,0.8423395807788875,0.016816549021221965
highres,subhalos,0.67,10^11 M_sol / h,12,12.5,0.00010786056518554687,2.267860784643958e-06,0.25,0.4638144450283174,0.013009826202761627,0.375,0.007298417703041974,0.001631975811218973,0.125,1.0046271968237277,0.019147047968623945
highres,subhalos,0.67,10^11 M_sol / h,13,13.5,9.944343566894531e-05,2.263002237905256e-06,0.27,0.39253809774040954,0.012438045589642264,0.405,0.013399894902785089,0.002298063016885959,0.135,1.0392800840777712,0.02023846359926604
highres,subhalos,0.67,10^11 M_sol / h,14,14.5,8.922004699707031e-05,2.221494610644046e-06,0.29000000000000004,0.38986687686109733,0.012846550366652446,0.43499999999999994,0.0228586442459275,0.0031106674785738404,0.14500000000000002,1.0984848484848506,0.02156380470494258
highres,subhalos,0.67,10^11 M_sol / h,15,15.5,7.840347290039063e-05,2.1530967145424915e-06,0.31,0.3398289250890404,0.01240053359570812,0.46499999999999997,0.038462661295031196,0.004171861361827512,0.155,1.080122029543994,0.022107855345915164
highres,subhalos,0.67,10^11 M_sol / h,16,16.5,6.791496276855469e-05,2.067543923517898e-06,0.33,0.32562620423892075,0.01252408477842003,0.495,0.06406551059730245,0.0055551842941574114,0.165,1.0226396917148353,0.02219461663489068
highres,subhalos,0.67,10^11 M_sol / h,17,17.5,5.767822265625e-05,1.9622529830340097e-06,0.35,0.2763910784142003,0.011882980593111929,0.525,0.09451450925439357,0.006948844920385066,0.175,1.0044082442926392,0.022652623772664186
highres,subhalos,0.67,10^11 M_sol / h,18,18.5,4.678916931152344e-05,1.817140762384789e-06,0.37,0.2468178898814735,0.011545653910170805,0.5549999999999999,0.15446371226718086,0.009133630779407499,0.185,0.9392041805336595,0.022522169676351428
highres,subhalos,0.67,10^11 M_sol / h,19,19.5,3.310203552246094e-05,1.5691869760120975e-06,0.39,0.21860220704151317,0.011155497164540649,0.585,0.178752846382904,0.010087606713378057,0.195,0.8254510422140473,0.021677406370693365
highres,subhalos,0.67,10^11 M_sol / h,20,20.5,2.5415420532226565e-05,1.409793875637279e-06,0.41000000000000003,0.2046768260641097,0.011067655198884592,0.615,0.236994219653179,0.01190940763746464,0.20500000000000002,0.7666403923629372,0.021419884886293743
highres,subhalos,0.67,10^11 M_sol / h,21,21.5,1.8945693969726562e-05,1.2465351459570665e-06,0.43,0.18453319320371328,0.010762194379893383,0.645,0.30378933847142026,0.013808606294155467,0.215,0.6502598236702277,0.020202589723697546
highres,subhalos,0.67,10^11 M_sol / h,22,22.5,1.373291015625e-05,1.0856818749052207e-06,0.45,0.15239096163951643,0.01000495678647386,0.6749999999999999,0.375065685759327,0.015696010437924998,0.225,0.537966368891224,0.01879806623916733
highres,subhalos,0.67,10^11 M_sol / h,23,23.5,1.07574462890625e-05,9.82015998944962e-07,0.47,0.13515209902493164,0.009629188355200219,0.705,0.48846850002919323,0.01830613099240781,0.235,0.4596543469375848,0.017757996670771475
highres,subhalos,0.67,10^11 M_sol / h,24,24.5,5.9814453125e-06,7.476806640625e-07,0.49,0.12945933321655853,0.009622636455692928,0.735,0.5321422315641964,0.019509280759978577,0.245,0.36763589653763035,0.016215724247941165
highres,subhalos,0.67,10^11 M_sol / h,25,25.5,3.696441650390625e-06,5.996420176533085e-07,0.51,0.11687686109651417,0.009327788993887203,0.765,0.6372394464880008,0.021780395888209167,0.255,0.3119197757926079,0.015238278215878346
highres,subhalos,0.67,10^11 M_sol / h,26,26.5,4.245758056640625e-06,6.551346912681896e-07,0.53,0.12300753196706943,0.009755131828175972,0.7949999999999999,0.7040053716354313,0.023337550821419837,0.265,0.25994044491154294,0.014180913868900526
highres,subhalos,0.67,10^11 M_sol / h,27,27.5,1.678466796875e-06,4.1961669921875e-07,0.55,0.11721258831085411,0.009700582830438795,0.825,0.7867694283879247,0.02513242749277218,0.275,0.22157996146435435,0.013337546343799082
highres,subhalos,0.67,10^11 M_sol / h,28,28.5,1.4133453369140625e-06,3.919914678601215e-07,0.5700000000000001,0.0898581187598533,0.008646601509145776,0.855,0.878612716763005,0.027037437324940117,0.28500000000000003,0.19136451217376163,0.012618202262828882
highres,subhalos,0.67,10^11 M_sol / h,29,29.5,6.75201416015625e-07,2.7564982380715845e-07,0.59,0.07837040929526472,0.008215451171191648,0.885,0.9516406842996465,0.028628056232179826,0.295,0.12745956676592504,0.010477111849348825
highres,subhalos,0.67,10^11 M_sol / h,30,30.5,3.490447998046875e-07,2.0152110912647535e-07,0.61,0.07746540550008751,0.00830516322529365,0.9149999999999999,0.914447947684941,0.028534730013916192,0.305,0.11753371868978794,0.010229997122637339
highres,subhalos,0.67,10^11 M_sol / h,31,31.5,2.40325927734375e-07,1.6993609319592477e-07,0.63,0.07356805044666309,0.008225158088543624,0.945,0.9729374671571195,0.029911768725967958,0.315,0.08644245927482913,0.008915858907491928
highres,subhalos,0.67,10^11 M_sol / h,32,32.5,2.47955322265625e-07,1.7533088980531919e-07,0.65,0.05787645238512285,0.007410320384975946,0.975,0.9810533076429022,0.0305093065744987,0.325,0.07305716120745016,0.008325636205705719
highres,subhalos,0.67,10^11 M_sol / h,33,33.5,1.277923583984375e-07,1.277923583984375e-07,0.67,0.06454720616570322,0.007945211845486787,1.005,1.0620949378174802,0.032229118426170156,0.335,0.05183336252700411,0.007119859908066128
highres,subhalos,0.67,10^11 M_sol / h,34,34.5,1.316070556640625e-07,1.316070556640625e-07,0.6900000000000001,0.04633035557891046,0.006831038255906509,1.0350000000000001,1.0706340865300394,0.032837828770250925,0.34500000000000003,0.04129444736381149,0.006449109189917472
highres,subhalos,0.67,10^11 M_sol / h,35,35.5,,0.0,0.71,0.042491387867110604,0.006636039891074537,1.065,1.0612483213639274,0.03316401004262273,0.355,0.031091259414958983,0.005676461374272635
highres,subhalos,0.67,10^11 M_sol / h,36,36.5,,0.0,0.73,0.042622759385765124,0.006739249991016859,1.095,1.065568984644136,0.03369624995508455,0.365,0.02983593157003559,0.005638461076303934
highres,subhalos,0.67,10^11 M_sol / h,37,37.5,,0.0,0.75,0.03174811700823259,0.0058954773243283624,1.125,1.0433088106498503,0.033796087406798736,0.375,0.020800490453669628,0.004771959782296231
highres,subhalos,0.67,10^11 M_sol / h,38,38.5,,0.0,0.77,0.040462427745664706,0.006743737957610784,1.1549999999999998,1.037411689145792,0.03414682168167729,0.385,0.025850995504174676,0.0053903051803450555
highres,subhalos,0.67,10^11 M_sol / h,39,39.5,,0.0,0.79,0.04727914988030591,0.007383762695702613,1.185,1.025150347404682,0.034382439124019656,0.395,0.018450399953290113,0.004612599988322528
highres,subhalos,0.67,10^11 M_sol / h,40,40.5,,0.0,0.81,0.0260115606936416,0.0055456833734118275,1.2149999999999999,1.0049921177088796,0.034470945253289316,0.405,0.0094587493431424,0.0033441729010398966
highres,subhalos,0.67,10^11 M_sol / h,41,41.5,,0.0,0.8300000000000001,0.025442284112804466,0.005551961561880897,1.245,0.9377299001576451,0.033706005216594094,0.41500000000000004,0.008480761370934823,0.003205426502282392
highres,subhalos,0.67,10^11 M_sol / h,42,42.5,,0.0,0.85,0.021092427161791303,0.0051156650052183806,1.275,0.9764553044899857,0.034806872535294256,0.425,0.012407310095171355,0.003923535953674199
highres,subhalos,0.67,10^11 M_sol / h,43,43.5,,0.0,0.87,0.025398493606586067,0.005679275823042026,1.305,0.8229111928533948,0.032327004710052565,0.435,0.005079698721317214,0.002539849360658607
highres,subhalos,0.67,10^11 M_sol / h,44,44.5,,0.0,0.89,0.018187656915980604,0.004860855774842069,1.335,0.95355286973784,0.03519627866493901,0.445,0.003897355053424414,0.0022501389892221335
highres,subhalos,0.67,10^11 M_sol / h,45,45.5,,0.0,0.91,0.02125299235125823,0.005313248087814557,1.3649999999999998,0.8740293104454945,0.034073210013214186,0.455,0.005313248087814557,0.0026566240439072786
highres,subhalos,0.67,10^11 M_sol / h,46,46.5,,0.0,0.93,0.02579260816255034,0.005917230130047328,1.395,0.795498335960763,0.032861733363480125,0.465,0.005430022771063229,0.0027150113855316147
highres,subhalos,0.67,10^11 M_sol / h,47,47.5,,0.0,0.95,0.026347287907981673,0.006044482390908593,1.4249999999999998,0.8320196181467849,0.033967058674082104,0.475,0.0027733987271559655,0.0019610890469061227
highres,subhalos,0.67,10^11 M_sol / h,48,48.5,,0.0,0.97,0.008495358206340857,0.0034682154646168044,1.455,0.7362643778828744,0.032287328847613796,0.485,,0.0
highres,subhalos,0.67,10^11 M_sol / h,49,49.5,,0.0,0.99,0.020231213872832353,0.005407019345049043,1.4849999999999999,0.7225433526011554,0.03231312106213566,0.495,0.001445086705202311,0.001445086705202311
highres,subhalos,0.67,10^11 M_sol / h,50,50.5,,0.0,1.01,0.010319962632101352,0.0039005792377171055,1.5150000000000001,0.6766946925906459,0.03158540336673792,0.505,0.0014742803760144788,0.0014742803760144788
highres,subhalos,0.67,10^11 M_sol / h,51,51.5,,0.0,1.03,0.01353126642143982,0.00451042214047994,1.545,0.6164243591989251,0.030443029183826804,0.515,0.0015034740468266468,0.0015034740468266468
highres,subhalos,0.67,10^11 M_sol / h,52,52.5,,0.0,1.05,0.007663338588194073,0.0034271492035598435,1.575,0.6008057453144198,0.03034527262054743,0.525,0.0061306708705552585,0.0030653354352776292
highres,subhalos,0.67,10^11 M_sol / h,53,53.5,,0.0,1.07,0.009371168330705894,0.0038257634506597745,1.605,0.623182693991942,0.031198156799671323,0.535,0.004685584165352947,0.002705223279177172
highres,subhalos,0.67,10^11 M_sol / h,54,54.5,,0.0,1.09,0.004773165177789451,0.0027557882002832873,1.6349999999999998,0.6571057394756811,0.032334059616194746,0.545,0.003182110118526301,0.002250091643292276
highres,subhalos,0.67,10^11 M_sol / h,55,55.5,,0.0,1.11,0.011341741110527229,0.004286775201847512,1.665,0.5881502890173405,0.03086988433528343,0.555,0.0016202487300753185,0.0016202487300753185
highres,subhalos,0.67,10^11 M_sol / h,56,56.5,,0.0,1.1300000000000001,0.014844981607987376,0.004948327202662459,1.6949999999999998,0.5690576283061826,0.030637032830819116,0.5650000000000001,,0.0
highres,subhalos,0.67,10^11 M_sol / h,57,57.5,,0.0,1.15,0.008393180358498363,0.003753544365803679,1.725,0.538842179015589,0.03007523763245787,0.575,0.0016786360716996725,0.0016786360716996725
highres,subhalos,0.67,10^11 M_sol / h,58,58.5,,0.0,1.17,0.0017078297425118217,0.0017078297425118217,1.755,0.508933263268523,0.02948171236484717,0.585,,0.0
highres,subhalos,0.67,10^11 M_sol / h,59,59.5,,0.0,1.19,0.006948093653295959,0.0034740468266479794,1.785,0.4759444152507767,0.028752853645010627,0.595,0.0034740468266479794,0.002456522069282393
highres,subhalos,0.67,10^11 M_sol / h,60,,,,,,,1.815,0.4874759152215795,0.029342601956357975,0.605,0.0017662170841361577,0.0017662170841361577
highres,subhalos,0.67,10^11 M_sol / h,61,,,,,,,1.8449999999999998,0.452443510246978,0.028501262152823992,0.615,,0.0
highres,subhalos,0.67,10^11 M_sol / h,62,,,,,,,1.875,0.45797571086588384,0.02890717054532836,0.625,,0.0
highres,subhalos,0.67,10^11 M_sol / h,63,,,,,,,1.9049999999999998,0.3874438021836862,0.0268000481905722,0.635,,0.0
highres,subhalos,0.67,10^11 M_sol / h,64,,,,,,,1.935,0.3784813452443507,0.02669601575523673,0.645,,0.0
highres,subhalos,0.67,10^11 M_sol / h,65,,,,,,,1.9649999999999999,0.37096397501021744,0.026633661241185234,0.655,,0.0
highres,subhalos,0.67,10^11 M_sol / h,66,,,,,,,1.9949999999999999,0.3513896187306615,0.02611858466545243,0.665,,0.0
highres,subhalos,0.67,10^11 M_sol / h,67,,,,,,,2.025,0.3389385181292668,0.02584381972268239,0.675,0.0019705727798213332,0.0019705727798213332
highres,subhalos,0.67,10^11 M_sol / h,68,,,,,,,2.0549999999999997,0.31596309920009547,0.025136674509937472,0.685,,0.0
highres,subhalos,0.67,10^11 M_sol / h,69,,,,,,,2.085,0.35303906113154376,0.02676382215507562,0.6950000000000001,,0.0
highres,subhalos,0.67,10^11 M_sol / h,70,,,,,,,2.115,0.2634436854090051,0.023285352051685377,,,
highres,subhalos,0.67,10^11 M_sol / h,71,,,,,,,2.145,0.2797045600513785,0.02416279379195114,,,
highres,subhalos,0.67,10^11 M_sol / h,72,,,,,,,2.175,0.29208267647574193,0.024863728587147003,,,
highres,subhalos,0.67,10^11 M_sol / h,73,,,,,,,2.205,0.25319670695393404,0.023308646175723157,,,
highres,subhalos,0.67,10^11 M_sol / h,74,,,,,,,2.235,0.22836748992818165,0.02228638500799859,,,
highres,subhalos,0.67,10^11 M_sol / h,75,,,,,,,2.2649999999999997,0.22261633677818793,0.022151153424260876,,,
highres,subhalos,0.67,10^11 M_sol / h,76,,,,,,,2.295,0.23449816079873687,0.02288467722297842,,,
highres,subhalos,0.67,10^11 M_sol / h,77,,,,,,,2.325,0.22172592981841682,0.022397701219927867,,,
highres,subhalos,0.67,10^11 M_sol / h,78,,,,,,,2.355,0.20396158112920948,0.021619884359970726,,,
highres,subhalos,0.67,10^11 M_sol / h,79,,,,,,,2.385,0.197276230513226,0.02139761150098643,,,
highres,subhalos,0.67,10^11 M_sol / h,80,,,,,,,2.415,0.24675950253985096,0.024081261652938432,,,
highres,subhalos,0.67,10^11 M_sol / h,81,,,,,,,2.445,0.17606702866818325,0.020467376343316638,,,
highres,subhalos,0.67,10^11 M_sol / h,82,,,,,,,2.4749999999999996,0.17341040462427854,0.020436612173021732,,,
highres,subhalos,0.67,10^11 M_sol / h,83,,,,,,,2.505,0.15844864833304007,0.01965313604200745,,,
highres,subhalos,0.67,10^11 M_sol / h,84,,,,,,,2.535,0.16527996730308978,0.02019216176864677,,,
highres,subhalos,0.67,10^11 M_sol / h,85,,,,,,,2.565,0.16473988439306222,0.020278077993704936,,,
highres,subhalos,0.67,10^11 M_sol / h,86,,,,,,,2.5949999999999998,0.13888888888888978,0.0187277739573124,,,
highres,subhalos,0.67,10^11 M_sol / h,87,,,,,,,2.625,0.1558212179599473,0.019950862574935384,,,
highres,subhalos,0.67,10^11 M_sol / h,88,,,,,,,2.655,0.1240147136100883,0.017899982071564704,,,
highres,subhalos,0.67,10^11 M_sol / h,89,,,,,,,2.6849999999999996,0.13325451042214134,0.01865936370510274,,,
highres,subhalos,0.67,10^11 M_sol / h,90,,,,,,,2.715,0.1373854148420611,0.019051929142843947,,,
highres,subhalos,0.67,10^11 M_sol / h,91,,,,,,,2.745,0.12287616044841558,0.018117101461317398,,,
highres,subhalos,0.67,10^11 M_sol / h,92,,,,,,,2.775,0.12691948385589902,0.01851310943355787,,,
highres,subhalos,0.67,10^11 M_sol / h,93,,,,,,,2.8049999999999997,0.09826589595375784,0.01637764932562631,,,
highres,subhalos,0.67,10^11 M_sol / h,94,,,,,,,2.835,0.11035207566999383,0.017448195182221602,,,
highres,subhalos,0.67,10^11 M_sol / h,95,,,,,,,2.865,0.09479184912710986,0.016256668008341503,,,
highres,subhalos,0.67,10^11 M_sol / h,96,,,,,,,2.8949999999999996,0.07606410930110401,0.014638544660220505,,,
highres,subhalos,0.67,10^11 M_sol / h,97,,,,,,,2.925,0.07969872131721777,0.015061642601085737,,,
highres,subhalos,0.67,10^11 M_sol / h,98,,,,,,,2.955,0.08626729724995677,0.01575018155960157,,,
highres,subhalos,0.67,10^11 M_sol / h,99,,,,,,,2.985,0.10166695860337394,0.01718485252578989,,,
highres,subhalos,0.90,10^11 M_sol / h,0,0.5,,0.0,0.01,4.436032412610161e-05,2.5611445075543816e-05,0.015,,0.0,0.005,,0.0
highres,subhalos,0.90,10^11 M_sol / h,1,1.5,4.57763671875e-08,1.618438982818331e-08,0.03,0.010114153900751169,0.0006698262052940276,0.045,,0.0,0.015,0.00022180162063050807,9.919270024988715e-05
highres,subhalos,0.90,10^11 M_sol / h,2,2.5,1.4495849609375e-06,1.1757686620653106e-07,0.05,0.09655763884781453,0.0026718683089242113,0.075,,0.0,0.025,0.0016265452179570596,0.0003467806056532376
highres,subhalos,0.90,10^11 M_sol / h,3,3.5,9.55963134765625e-06,3.5726019715048815e-07,0.07,0.2601141539007511,0.0051888096656095084,0.105,,0.0,0.035,0.007349027030224167,0.0008721690485040887
highres,subhalos,0.90,10^11 M_sol / h,4,4.5,2.566337585449219e-05,6.637326597695574e-07,0.09,0.4391672088484059,0.007644919828893691,0.135,,0.0,0.045,0.02355533211095995,0.0017705271819490537
highres,subhalos,0.90,10^11 M_sol / h,5,5.5,4.756355285644531e-05,9.989609865439724e-07,0.11,0.5727065712426809,0.009651596421045416,0.16499999999999998,,0.0,0.055,0.06067013662979835,0.0031413805978900418
highres,subhalos,0.90,10^11 M_sol / h,6,6.5,7.289886474609375e-05,1.3444575672335623e-06,0.13,0.6347370911456788,0.01104600772941753,0.195,0.00019222807121310702,0.00019222807121310702,0.065,0.12456379014609323,0.004893327816811142
highres,subhalos,0.90,10^11 M_sol / h,7,7.5,9.026527404785155e-05,1.607019043348345e-06,0.15000000000000002,0.648547938723606,0.011993706010465297,0.22499999999999998,0.00044360324126101614,0.00031367486005199653,0.07500000000000001,0.21803099307978957,0.00695410868571785
highres,subhalos,0.90,10^11 M_sol / h,8,8.5,0.00010492706298828125,1.8445195396924909e-06,0.16999999999999998,0.6394984326018811,0.01267888115097974,0.255,0.00025137517004790894,0.00025137517004790894,0.08499999999999999,0.3564499911279353,0.009465869063818732
highres,subhalos,0.90,10^11 M_sol / h,9,9.5,0.00011172676086425782,2.012196761521401e-06,0.19,0.5857780800851714,0.012828624302347337,0.28500000000000003,0.0005618974389306211,0.00039732148939919615,0.095,0.5214408233276152,0.012103641253392736
highres,subhalos,0.90,10^11 M_sol / h,10,10.5,0.0001204833984375,2.1967887360904226e-06,0.21000000000000002,0.5601821730644115,0.01318897415903181,0.31499999999999995,0.0018631336132962693,0.0007606211125339619,0.10500000000000001,0.6840805583486135,0.014574712589857939
highres,subhalos,0.90,10^11 M_sol / h,11,11.5,0.0001126556396484375,2.2230817227505363e-06,0.22999999999999998,0.498580469627965,0.013021717736403945,0.345,0.0013603832732004483,0.0006801916366002242,0.11499999999999999,0.8628230910273854,0.017130164190432944
highres,subhalos,0.90,10^11 M_sol / h,12,12.5,0.00010833740234375,2.272868211329076e-06,0.25,0.4683710888980891,0.013158360243211148,0.375,0.007393387354350262,0.0016532116708314515,0.125,0.956704323652924,0.018805964011913544
highres,subhalos,0.90,10^11 M_sol / h,13,13.5,0.00010206985473632813,2.292691767951606e-06,0.27,0.4156118767374457,0.012881385719889539,0.405,0.011178801679777618,0.002112594942885906,0.135,1.024058082451055,0.02021998853000035
highres,subhalos,0.90,10^11 M_sol / h,14,14.5,8.938598632812501e-05,2.2235595170021504e-06,0.29000000000000004,0.3880789022298464,0.01290017920796857,0.43499999999999994,0.022727272727272745,0.003121830998833844,0.14500000000000002,1.102915951972558,0.021747379645121773
highres,subhalos,0.90,10^11 M_sol / h,15,15.5,7.716178894042968e-05,2.135979262976996e-06,0.31,0.35020997220086325,0.012670152120235478,0.46499999999999997,0.03712959129354702,0.004125510143727446,0.155,1.1097622286626831,0.02255446576000583
highres,subhalos,0.90,10^11 M_sol / h,16,16.5,6.627845764160155e-05,2.0424818588501072e-06,0.33,0.30888093689004525,0.012276915054075258,0.495,0.06392322706571237,0.005584998280217756,0.165,1.0823031880286262,0.022980959998666117
highres,subhalos,0.90,10^11 M_sol / h,17,17.5,5.4140090942382815e-05,1.9011157238252067e-06,0.35,0.27222452238717737,0.011869553230652708,0.525,0.0869462352871591,0.006708047685700447,0.175,1.0117850594428364,0.022883101198621768
highres,subhalos,0.90,10^11 M_sol / h,18,18.5,4.227256774902344e-05,1.72721029384329e-06,0.37,0.26753711480451864,0.012098446536010981,0.5549999999999999,0.12528834210682002,0.00827928668843673,0.185,0.9262583545277095,0.022511459827979998
highres,subhalos,0.90,10^11 M_sol / h,19,19.5,3.577995300292969e-05,1.6314254298763104e-06,0.39,0.23701721180576074,0.011691196876675605,0.585,0.1851156325782219,0.01033214706659353,0.195,0.8119713728041633,0.021639109792762005
highres,subhalos,0.90,10^11 M_sol / h,20,20.5,2.5728225708007814e-05,1.4184429989545809e-06,0.41000000000000003,0.22249659904181746,0.01161422793055229,0.615,0.24614065180102895,0.012215755439522158,0.20500000000000002,0.6893150765954944,0.020442666567208355
highres,subhalos,0.90,10^11 M_sol / h,21,21.5,1.8781661987304687e-05,1.2411271588671245e-06,0.43,0.16976696043059072,0.01038956925311752,0.645,0.3121931744247954,0.01408908073083482,0.215,0.616756373099899,0.01980285368791297
highres,subhalos,0.90,10^11 M_sol / h,22,22.5,1.4848709106445311e-05,1.128926448265964e-06,0.45,0.17832850298692832,0.010893147061402377,0.6749999999999999,0.3726267226592532,0.01574635300405054,0.225,0.5416395575797003,0.01898445666871471
highres,subhalos,0.90,10^11 M_sol / h,23,23.5,1.1564254760742189e-05,1.018175858507587e-06,0.47,0.1647098834802156,0.010699056647572189,0.705,0.45312592417341885,0.01774578076346405,0.235,0.4517359673508023,0.017718542403949645
highres,subhalos,0.90,10^11 M_sol / h,24,24.5,7.009506225585937e-06,8.093880612456797e-07,0.49,0.1383894244987282,0.010013507320831264,0.735,0.5209528597622283,0.019428263329147797,0.245,0.3883598509493106,0.01677459064992963
highres,subhalos,0.90,10^11 M_sol / h,25,25.5,5.4473876953125e-06,7.27937800313839e-07,0.51,0.11387295203170275,0.009266849412960155,0.765,0.6598598213757609,0.022307333422404933,0.255,0.3287987224226649,0.01574660294417808
highres,subhalos,0.90,10^11 M_sol / h,26,26.5,3.3359527587890627e-06,5.807148366289435e-07,0.53,0.11677115987460805,0.009566266156531106,0.7949999999999999,0.7029780564263343,0.023471754125191185,0.265,0.2664576802507835,0.014450696641524888
highres,subhalos,0.90,10^11 M_sol / h,27,27.5,1.678466796875e-06,4.1961669921875e-07,0.55,0.0927130774235523,0.008683375286297416,0.825,0.7823682498373448,0.02522456476784452,0.275,0.25699414443721513,0.014457050125757289
highres,subhalos,0.90,10^11 M_sol / h,28,28.5,1.739501953125e-06,4.3487548828125e-07,0.5700000000000001,0.08428461583959347,0.008428461583959348,0.855,0.8580173892470568,0.02689194415366406,0.28500000000000003,0.18036907789673,0.012329776332061988
highres,subhalos,0.90,10^11 M_sol / h,29,29.5,6.75201416015625e-07,2.7564982380715845e-07,0.59,0.09334890873602641,0.009024379628771026,0.885,0.8968474596321077,0.027971903737239172,0.295,0.13435263500325295,0.010826443856294138
highres,subhalos,0.90,10^11 M_sol / h,30,30.5,1.163482666015625e-07,1.163482666015625e-07,0.61,0.07576743360738149,0.008266904755199207,0.9149999999999999,0.966034778494114,0.029518754317417843,0.305,0.0929053054947654,0.009154231760079031
highres,subhalos,0.90,10^11 M_sol / h,31,31.5,1.201629638671875e-07,1.201629638671875e-07,0.63,0.06427810965872119,0.007738175066005771,0.945,0.9855976814337248,0.030300991481022842,0.315,0.08477257940498012,0.008886580956004543
highres,subhalos,0.90,10^11 M_sol / h,32,32.5,1.239776611328125e-07,1.239776611328125e-07,0.65,0.05862956171999758,0.007506746154461644,0.975,1.047642988111432,0.031732191141220965,0.325,0.05670728100786651,0.0073826591590976974
highres,subhalos,0.90,10^11 M_sol / h,33,33.5,2.55584716796875e-07,1.8072568641471363e-07,0.67,0.054489264801561445,0.0073473309669871804,1.005,1.0402496007570818,0.032102799638709274,0.335,0.054489264801561445,0.0073473309669871804
highres,subhalos,0.90,10^11 M_sol / h,34,34.5,,0.0,0.6900000000000001,0.05815638492931916,0.007703001360881311,1.0350000000000001,1.0355917667238415,0.03250540398128303,0.34500000000000003,0.04183178565091379,0.006533027331621018
highres,subhalos,0.90,10^11 M_sol / h,35,35.5,,0.0,0.71,0.039894718164074236,0.006471777876187369,1.065,1.0677086413911387,0.03348052667700476,0.355,0.044094162181345216,0.0068038769383533485
highres,subhalos,0.90,10^11 M_sol / h,36,36.5,,0.0,0.73,0.04425681670314067,0.006911753553743974,1.095,1.040574909800681,0.03351466117072777,0.365,0.021588691074702765,0.004827378078827839
highres,subhalos,0.90,10^11 M_sol / h,37,37.5,,0.0,0.75,0.04103329981664396,0.006745832935653369,1.125,1.044685633169692,0.034037697225755885,0.375,0.02107115395989825,0.00483405424920965
highres,subhalos,0.90,10^11 M_sol / h,38,38.5,,0.0,0.77,0.03985035783994792,0.0067359398961771766,1.1549999999999998,1.0770982433311636,0.035019484546066286,0.385,0.017078724788549104,0.004409707778700698
highres,subhalos,0.90,10^11 M_sol / h,39,39.5,,0.0,0.79,0.04322174247353164,0.00710561069222155,1.185,1.0314810433548225,0.03471210086621475,0.395,0.022194948837759493,0.0050918704758341655
highres,subhalos,0.90,10^11 M_sol / h,40,40.5,,0.0,0.81,0.03832732004495177,0.006775376977123122,1.2149999999999999,0.9521943573667703,0.03377085368692273,0.405,0.009581830011237942,0.003387688488561561
highres,subhalos,0.90,10^11 M_sol / h,41,41.5,,0.0,0.8300000000000001,0.035591766723842365,0.006609225158102649,1.245,0.9904329567634699,0.03486489131842928,0.41500000000000004,0.009818418406577205,0.0034713351179087785
highres,subhalos,0.90,10^11 M_sol / h,42,42.5,,0.0,0.85,0.02136688945407226,0.005182231888825646,1.275,0.9967025492399589,0.0353939453015893,0.425,0.005027503400958179,0.0025137517004790895
